OrthoGroup	t	S	N	dNdS	dN	dS
OG0009755	0.0253	468.2	1223.8	1	0.0084	0.0084
OG0009756	0.0933	323.8	699.2	1	0.0311	0.0311
OG0009758	0.101	152.1	399.9	1	0.0337	0.0337
OG0009759	0.0314	316.3	850.7	1	0.0105	0.0105
OG0009760	0.305	135.3	419.7	1	0.1017	0.1017
OG0009761	0	100.1	322.9	1	0	0
OG0009762	0.0307	331.1	958.9	1	0.0102	0.0102
OG0009763	0.0711	361.8	982.2	1	0.0237	0.0237
OG0009764	0.1036	88.4	337.6	1	0.0345	0.0345
OG0009765	0.1058	98.3	432.7	1	0.0353	0.0353
OG0009766	0.6333	50	178	1	0.2111	0.2111
OG0009767	0.0275	559.7	1120.3	1	0.0092	0.0092
OG0009768	0.2627	116.2	429.8	1	0.0876	0.0876
OG0009769	0.0495	760.5	1909.5	1	0.0165	0.0165
OG0009770	0.0365	238.2	511.8	1	0.0122	0.0122
OG0009771	0.0442	452.3	1068.7	1	0.0147	0.0147
OG0009772	0.0714	129.8	350.2	1	0.0238	0.0238
OG0009774	0.0407	161.5	363.5	1	0.0136	0.0136
OG0009775	0.0462	316.2	808.8	1	0.0154	0.0154
OG0009776	0.0296	374.6	1683.4	1	0.0099	0.0099
OG0009777	0.0295	182.8	540.2	1	0.0098	0.0098
OG0009778	0.0314	348.4	821.6	1	0.0105	0.0105
OG0009779	0.0151	203	406	1	0.005	0.005
OG0009780	0.0402	557.1	1338.9	1	0.0134	0.0134
OG0009781	0.1225	543.8	1379.2	1	0.0408	0.0408
OG0009782	0.0268	287.9	855.1	1	0.0089	0.0089
OG0009784	0.0591	224.4	717.6	1	0.0197	0.0197
OG0009785	0.0636	345.1	863.9	1	0.0212	0.0212
OG0009786	0.0196	215.7	414.3	1	0.0065	0.0065
OG0009787	0.0402	275.3	642.7	1	0.0134	0.0134
OG0009788	0.0257	321.7	758.3	1	0.0086	0.0086
OG0009789	0.1771	191.3	651.7	1	0.059	0.059
OG0009790	0.0065	171.4	293.6	1	0.0022	0.0022
OG0009791	0.032	459	990	1	0.0107	0.0107
OG0009792	0.0709	275.6	1161.4	1	0.0236	0.0236
OG0009793	0.0247	189.1	428.9	1	0.0082	0.0082
OG0009794	0.0396	394.1	994.9	1	0.0132	0.0132
OG0009795	0.1046	140.7	282.3	1	0.0349	0.0349
OG0009796	0.0322	353.1	786.9	1	0.0107	0.0107
OG0009797	0.0577	227.9	1641.1	1	0.0192	0.0192
OG0009798	0.0412	494.6	768.4	1	0.0137	0.0137
OG0009799	0.0515	326.8	1104.2	1	0.0172	0.0172
OG0009800	0.0921	100.1	271.9	1	0.0307	0.0307
OG0009801	1.3581	69.3	143.7	1	0.4527	0.4527
OG0009802	0.0939	200.8	492.2	1	0.0313	0.0313
OG0009803	0.0395	105.8	209.2	1	0.0132	0.0132
OG0009805	0.0268	172.5	511.5	1	0.0089	0.0089
OG0009806	0.2328	67.7	349.3	1	0.0776	0.0776
OG0009807	0.0843	326.5	1062.5	1	0.0281	0.0281
OG0009808	0.0256	235.6	595.4	1	0.0085	0.0085
OG0009810	0.2301	122.5	396.5	1	0.0767	0.0767
OG0009811	0.024	168.2	470.8	1	0.008	0.008
OG0009812	0.064	236.4	627.6	1	0.0213	0.0213
OG0009813	0.0221	187.8	505.2	1	0.0074	0.0074
OG0009814	0.064	423.2	1064.8	1	0.0213	0.0213
OG0009815	0.0587	483.6	1103.4	1	0.0196	0.0196
OG0009816	0.1338	66.1	311.9	1	0.0446	0.0446
OG0009817	0.0422	215.8	438.2	1	0.0141	0.0141
OG0009818	0.0353	318.8	809.2	1	0.0118	0.0118
OG0009819	0.8271	89.6	204.4	1	0.2757	0.2757
OG0009820	0.0444	211.9	688.1	1	0.0148	0.0148
OG0009821	0.0604	100.4	307.6	1	0.0201	0.0201
OG0009822	0.0543	173.3	393.7	1	0.0181	0.0181
OG0009823	0.0369	138.2	362.8	1	0.0123	0.0123
OG0009824	0.0272	184.4	490.6	1	0.0091	0.0091
OG0009825	0.0654	231.1	710.9	1	0.0218	0.0218
OG0009826	0.084	72.7	296.3	1	0.028	0.028
OG0009827	0.033	536.2	1215.8	1	0.011	0.011
OG0009829	0.0544	89	253	1	0.0181	0.0181
OG0009830	0.0177	939	1986	1	0.0059	0.0059
OG0009831	0.0426	294.1	782.9	1	0.0142	0.0142
OG0009832	0.0641	296.2	759.8	1	0.0214	0.0214
OG0009833	0.0538	116	238	1	0.0179	0.0179
OG0009834	0.045	436.5	1066.5	1	0.015	0.015
OG0009835	0.0367	660.2	1652.8	1	0.0122	0.0122
OG0009836	0.0352	195.4	488.6	1	0.0117	0.0117
OG0009837	0.0608	269.7	594.3	1	0.0203	0.0203
OG0009838	0.065	1132.3	2830.7	1	0.0217	0.0217
OG0009839	0.3803	80.1	285.9	1	0.1268	0.1268
OG0009840	0.0978	250.2	799.8	1	0.0326	0.0326
OG0009841	0.0995	488.1	1344.9	1	0.0332	0.0332
OG0009842	0.0475	195.6	512.4	1	0.0158	0.0158
OG0009843	0.0492	154.1	403.9	1	0.0164	0.0164
OG0009844	0.0244	352.5	775.5	1	0.0081	0.0081
OG0009845	0.0426	405.5	968.5	1	0.0142	0.0142
OG0009846	0.0328	411.2	992.8	1	0.0109	0.0109
OG0009847	0.0503	154.1	457.9	1	0.0168	0.0168
OG0009848	0.0501	229.1	697.9	1	0.0167	0.0167
OG0009849	0.0468	368.1	951.9	1	0.0156	0.0156
OG0009850	0.0564	170.9	540.1	1	0.0188	0.0188
OG0009851	0.0608	279.1	785.9	1	0.0203	0.0203
OG0009852	0.1019	147.2	356.8	1	0.034	0.034
OG0009854	0.8247	90.5	287.5	1	0.2749	0.2749
OG0009855	0.0888	355.9	982.1	1	0.0296	0.0296
OG0009856	0.0262	163.7	415.3	1	0.0087	0.0087
OG0009857	0.1539	121.3	451.7	1	0.0513	0.0513
OG0009858	0.082	300.7	944.3	1	0.0273	0.0273
OG0009859	0.0653	110.1	267.9	1	0.0218	0.0218
OG0009860	0.0241	183.8	446.2	1	0.008	0.008
OG0009861	0.0063	92.7	381.3	1	0.0021	0.0021
OG0009862	0.0368	203.8	540.2	1	0.0123	0.0123
OG0009863	0.0522	512.7	1299.3	1	0.0174	0.0174
OG0009864	0.0405	424.6	1081.4	1	0.0135	0.0135
OG0009865	0.0443	639.3	2390.7	1	0.0148	0.0148
OG0009866	0.0591	229.4	502.6	1	0.0197	0.0197
OG0009868	0.0359	157	440	1	0.012	0.012
OG0009869	0.0163	89.7	285.3	1	0.0054	0.0054
OG0009870	0.0375	429	1272	1	0.0125	0.0125
OG0009871	0.0383	687.9	1547.1	1	0.0128	0.0128
OG0009872	0.101	256.7	700.3	1	0.0337	0.0337
OG0009873	0.0242	283.5	847.5	1	0.0081	0.0081
OG0009875	1.4515	89.1	243.9	1	0.4838	0.4838
OG0009876	0.0794	276.7	698.3	1	0.0265	0.0265
OG0009877	0.0522	132.9	512.1	1	0.0174	0.0174
OG0009878	0.0729	267.4	668.6	1	0.0243	0.0243
OG0009879	0.0618	265.2	631.8	1	0.0206	0.0206
OG0009880	0.0238	132.3	380.7	1	0.0079	0.0079
OG0009881	0.0868	193.4	625.6	1	0.0289	0.0289
OG0009882	0.0728	268.5	742.5	1	0.0243	0.0243
OG0009883	0.192	51.2	164.8	1	0.064	0.064
OG0009884	0.0331	207.7	812.3	1	0.011	0.011
OG0009885	0.3146	39	222	1	0.1049	0.1049
OG0009886	0.1255	68.3	357.7	1	0.0418	0.0418
OG0009887	0.089	215.6	519.4	1	0.0297	0.0297
OG0009888	0.0833	429.9	1058.1	1	0.0278	0.0278
OG0009889	0.046	812.9	1863.1	1	0.0153	0.0153
OG0009890	0.0826	381.2	899.8	1	0.0275	0.0275
OG0009891	0.0589	176	457	1	0.0196	0.0196
OG0009892	0.032	155.6	606.4	1	0.0107	0.0107
OG0009894	0.1793	174.5	479.5	1	0.0598	0.0598
OG0009897	0.0933	263.5	717.5	1	0.0311	0.0311
OG0009898	0.0501	272.7	651.3	1	0.0167	0.0167
OG0009900	0.0391	156.2	314.8	1	0.013	0.013
OG0009901	0.1164	106.2	274.8	1	0.0388	0.0388
OG0009902	0.1157	222.4	479.6	1	0.0386	0.0386
OG0009903	0.8191	106.9	292.1	1	0.273	0.273
OG0009904	0.0642	341.1	957.9	1	0.0214	0.0214
OG0009905	0.0362	253.7	592.3	1	0.0121	0.0121
OG0009906	0.0284	188.8	351.2	1	0.0095	0.0095
OG0009907	0.0324	249.7	599.3	1	0.0108	0.0108
OG0009908	0.0376	266.9	555.1	1	0.0125	0.0125
OG0009909	0.0385	162.3	395.7	1	0.0128	0.0128
OG0009910	0.0865	266.6	1092.4	1	0.0288	0.0288
OG0009911	0.045	319	770	1	0.015	0.015
OG0009913	0.0704	218.5	525.5	1	0.0235	0.0235
OG0009914	0.0424	481.4	1048.6	1	0.0141	0.0141
OG0009915	0.0129	333.6	1091.4	1	0.0043	0.0043
OG0009916	0.0848	182	478	1	0.0283	0.0283
OG0009917	0.0971	650	1753	1	0.0324	0.0324
OG0009918	0.0307	131.7	363.3	1	0.0102	0.0102
OG0009919	0.1839	196.8	628.2	1	0.0613	0.0613
OG0009920	0.0134	71.2	381.8	1	0.0045	0.0045
OG0009921	0.0658	78.6	251.4	1	0.0219	0.0219
OG0009922	0.0255	302.6	669.4	1	0.0085	0.0085
OG0009923	0.0234	459.9	983.1	1	0.0078	0.0078
OG0009924	0.0462	266.9	729.1	1	0.0154	0.0154
OG0009925	0.0757	115.4	292.6	1	0.0252	0.0252
OG0009926	0.0316	508.6	1240.4	1	0.0105	0.0105
OG0009927	0.0588	282.6	710.4	1	0.0196	0.0196
OG0009928	0.0218	890.9	2220.1	1	0.0073	0.0073
OG0009929	0.0382	418.5	958.5	1	0.0127	0.0127
OG0009930	0.05	232.5	571.5	1	0.0167	0.0167
OG0009931	0.104	127	263	1	0.0347	0.0347
OG0009932	0.0735	120.2	386.8	1	0.0245	0.0245
OG0009933	0.0791	96.3	335.7	1	0.0264	0.0264
OG0009934	0.0352	124.5	226.5	1	0.0117	0.0117
OG0009935	0.0284	402.1	989.9	1	0.0095	0.0095
OG0009936	0.0384	295.8	745.2	1	0.0128	0.0128
OG0009937	0.0855	295.4	898.6	1	0.0285	0.0285
OG0009938	0.029	475.3	1105.7	1	0.0097	0.0097
OG0009939	0.0327	619.3	1426.7	1	0.0109	0.0109
OG0009940	0.0532	757.4	2005.6	1	0.0177	0.0177
OG0009941	0.0282	131.8	516.2	1	0.0094	0.0094
OG0009942	0.0236	359.9	804.1	1	0.0079	0.0079
OG0009943	0.0255	329	748	1	0.0085	0.0085
OG0009944	0.0442	265.7	640.3	1	0.0147	0.0147
OG0009945	0.0527	212	493	1	0.0176	0.0176
OG0009946	0.1069	334.2	862.8	1	0.0356	0.0356
OG0009947	0.0512	356.7	1317.3	1	0.0171	0.0171
OG0009948	0.0475	74.3	246.7	1	0.0158	0.0158
OG0009949	0.0783	297.8	689.2	1	0.0261	0.0261
OG0009950	0.046	820.1	2044.9	1	0.0153	0.0153
OG0009951	0.1364	114.5	326.5	1	0.0455	0.0455
OG0009952	0.0448	292.8	796.2	1	0.0149	0.0149
OG0009953	0.0241	191.9	432.1	1	0.008	0.008
OG0009954	0.0407	183.6	491.4	1	0.0136	0.0136
OG0009955	0.0725	207.6	560.4	1	0.0242	0.0242
OG0009956	0.0411	169	725	1	0.0137	0.0137
OG0009957	0.0519	125.4	354.6	1	0.0173	0.0173
OG0009958	0.2418	147.8	452.2	1	0.0806	0.0806
OG0009959	0.0295	471.8	1181.2	1	0.0098	0.0098
OG0009960	0.1346	193.9	505.1	1	0.0449	0.0449
OG0009961	0.0383	210.7	431.3	1	0.0128	0.0128
OG0009962	0.0284	319.7	868.3	1	0.0095	0.0095
OG0009963	0.0578	342.4	941.6	1	0.0193	0.0193
OG0009964	0.8167	52.2	202.8	1	0.2722	0.2722
OG0009965	0.0382	196.1	523.9	1	0.0127	0.0127
OG0009966	0.0539	680.6	2091.4	1	0.018	0.018
OG0009967	0.0498	322.9	730.1	1	0.0166	0.0166
OG0009970	0.089	128.2	393.8	1	0.0297	0.0297
OG0009972	0.0532	425.9	966.1	1	0.0177	0.0177
OG0009974	0.052	99.8	374.2	1	0.0173	0.0173
OG0009975	0.0518	105.1	368.9	1	0.0173	0.0173
OG0009976	0.0354	322.8	724.2	1	0.0118	0.0118
OG0009977	0.0067	237	663	1	0.0022	0.0022
OG0009978	0.0433	463.5	1171.5	1	0.0144	0.0144
OG0009979	0.0183	92	577	1	0.0061	0.0061
OG0009980	0.04	466.6	1150.4	1	0.0133	0.0133
OG0009981	0.0398	95.3	366.7	1	0.0133	0.0133
OG0009982	0.008	347.9	798.1	1	0.0027	0.0027
OG0009983	0.0473	368.1	1056.9	1	0.0158	0.0158
OG0009984	0.0651	273.4	677.6	1	0.0217	0.0217
OG0009985	0.1049	301.8	748.2	1	0.035	0.035
OG0009986	0.0435	339.6	842.4	1	0.0145	0.0145
OG0009987	0.0074	183.9	641.1	1	0.0025	0.0025
OG0009988	0.0445	100.7	451.3	1	0.0148	0.0148
OG0009989	0.021	994.3	2635.7	1	0.007	0.007
OG0009990	0.0666	418.9	1255.1	1	0.0222	0.0222
OG0009991	0.0228	244.4	691.6	1	0.0076	0.0076
OG0009992	0.0355	326	697	1	0.0118	0.0118
OG0009993	0.3749	188.4	387.6	1	0.125	0.125
OG0009994	0.0424	568.3	1753.7	1	0.0141	0.0141
OG0009995	0.0416	368.5	951.5	1	0.0139	0.0139
OG0009996	0.0771	180.7	503.3	1	0.0257	0.0257
OG0009997	0.0696	100.1	256.9	1	0.0232	0.0232
OG0009998	0.0547	206.6	693.4	1	0.0182	0.0182
OG0009999	0.2103	123.2	407.8	1	0.0701	0.0701
OG0010000	0.0285	321.6	863.4	1	0.0095	0.0095
OG0010001	0.0427	100.9	331.1	1	0.0142	0.0142
OG0010002	0.0677	170.5	468.5	1	0.0226	0.0226
OG0010003	0.0568	153	339	1	0.0189	0.0189
OG0010004	0.0177	201.7	656.3	1	0.0059	0.0059
OG0010005	0.0241	764.1	1899.9	1	0.008	0.008
OG0010006	0.0299	283.9	538.1	1	0.01	0.01
OG0010007	0.1338	157.7	475.3	1	0.0446	0.0446
OG0010008	0.079	182.2	603.8	1	0.0263	0.0263
OG0010009	0.1377	187.1	793.9	1	0.0459	0.0459
OG0010010	0.0991	150.4	350.6	1	0.033	0.033
OG0010011	0.0389	471.3	1577.7	1	0.013	0.013
OG0010012	0.0589	128.9	810.1	1	0.0196	0.0196
OG0010013	0.0619	184.5	463.5	1	0.0206	0.0206
OG0010014	0.0452	180	501	1	0.0151	0.0151
OG0010015	0.0287	385	1001	1	0.0096	0.0096
OG0010016	0.1016	353.2	1062.8	1	0.0339	0.0339
OG0010017	0.0197	535	1307	1	0.0066	0.0066
OG0010018	0.0361	236.1	528.9	1	0.012	0.012
OG0010019	0.0315	134.3	351.7	1	0.0105	0.0105
OG0010020	0.0879	596.2	1554.8	1	0.0293	0.0293
OG0010021	0	79	233	1	0	0
OG0010022	1.4739	304.7	802.3	1	0.4913	0.4913
OG0010023	0.0381	540	1704	1	0.0127	0.0127
OG0010024	0.0553	291.7	821.3	1	0.0184	0.0184
OG0010025	0.0515	236.2	774.8	1	0.0172	0.0172
OG0010026	0.0443	356.4	1302.6	1	0.0148	0.0148
OG0010027	0.0235	351.2	950.8	1	0.0078	0.0078
OG0010028	0.0283	483.3	1145.7	1	0.0094	0.0094
OG0010029	0.0333	864.3	1988.7	1	0.0111	0.0111
OG0010030	0.0695	105.6	599.4	1	0.0232	0.0232
OG0010031	0.0283	140.4	291.6	1	0.0094	0.0094
OG0010033	0.1849	127.3	421.7	1	0.0616	0.0616
OG0010034	0.0254	473.8	1194.2	1	0.0085	0.0085
OG0010035	0.0618	217.8	628.2	1	0.0206	0.0206
OG0010036	0.01	97.8	205.2	1	0.0033	0.0033
OG0010037	0.0607	280.6	685.4	1	0.0202	0.0202
OG0010038	0.0449	198.6	476.4	1	0.015	0.015
OG0010039	0.1445	109.1	220.9	1	0.0482	0.0482
OG0010040	0.0193	184.9	598.1	1	0.0064	0.0064
OG0010041	0.0393	224	715	1	0.0131	0.0131
OG0010042	0.0347	391.8	1195.2	1	0.0116	0.0116
OG0010043	0.0668	274.3	649.7	1	0.0223	0.0223
OG0010044	2.4065	84.1	212.9	1	0.8022	0.8022
OG0010046	0.109	76.4	235.6	1	0.0363	0.0363
OG0010047	0.0621	276.2	713.8	1	0.0207	0.0207
OG0010048	0.0469	357.4	764.6	1	0.0156	0.0156
OG0010049	0.013	689.9	1638.1	1	0.0043	0.0043
OG0010050	0.042	384.5	932.5	1	0.014	0.014
OG0010051	0.0289	288	672	1	0.0096	0.0096
OG0010052	0.0727	310	794	1	0.0242	0.0242
OG0010053	0.0557	68.9	372.1	1	0.0186	0.0186
OG0010054	0.0587	151.3	418.7	1	0.0196	0.0196
OG0010055	0.0259	212.8	597.2	1	0.0086	0.0086
OG0010056	0.0368	148.6	277.4	1	0.0123	0.0123
OG0010057	0.03	398.8	1023.2	1	0.01	0.01
OG0010058	0.0403	106.9	349.1	1	0.0134	0.0134
OG0010059	0.0436	2589.9	6197.1	1	0.0145	0.0145
OG0010061	0.0586	99.6	269.4	1	0.0195	0.0195
OG0010062	0.0244	260.9	738.1	1	0.0081	0.0081
OG0010063	0.0418	474.6	1283.4	1	0.0139	0.0139
OG0010064	0.0602	226.7	697.3	1	0.0201	0.0201
OG0010065	0.0537	172.7	457.3	1	0.0179	0.0179
OG0010067	0.0693	229	800	1	0.0231	0.0231
OG0010068	0.0418	296.1	813.9	1	0.0139	0.0139
OG0010069	0.0492	150.9	470.1	1	0.0164	0.0164
OG0010070	0.0301	559.9	1570.1	1	0.01	0.01
OG0010071	0.1045	79.5	217.5	1	0.0348	0.0348
OG0010072	0.0266	801.6	1613.4	1	0.0089	0.0089
OG0010073	0.0394	248.7	600.3	1	0.0131	0.0131
OG0010074	0.0478	190.1	517.9	1	0.0159	0.0159
OG0010075	0.0468	714.1	1658.9	1	0.0156	0.0156
OG0010076	0.0367	675.5	1490.5	1	0.0122	0.0122
OG0010077	0.0966	151.6	496.4	1	0.0322	0.0322
OG0010078	0.0764	91.4	319.6	1	0.0255	0.0255
OG0010079	0.033	218.2	726.8	1	0.011	0.011
OG0010080	0.0721	285.1	662.9	1	0.024	0.024
OG0010081	0.0548	199.8	526.2	1	0.0183	0.0183
OG0010082	0.0502	262.8	709.2	1	0.0167	0.0167
OG0010083	0.0373	501	1155	1	0.0124	0.0124
OG0010084	0.1827	119.1	609.9	1	0.0609	0.0609
OG0010085	0.018	436.5	1249.5	1	0.006	0.006
OG0010086	0.0403	465.4	1139.6	1	0.0134	0.0134
OG0010087	0.0231	648	1581	1	0.0077	0.0077
OG0010088	0.0594	176.3	393.7	1	0.0198	0.0198
OG0010089	0.0575	269.7	792.3	1	0.0192	0.0192
OG0010090	0.0642	191.6	480.4	1	0.0214	0.0214
OG0010092	0.1701	94.2	352.8	1	0.0567	0.0567
OG0010093	0.0651	145.3	421.7	1	0.0217	0.0217
OG0010094	0.0749	116.9	336.1	1	0.025	0.025
OG0010095	0.0116	203.2	834.8	1	0.0039	0.0039
OG0010096	0.0337	348.2	743.8	1	0.0112	0.0112
OG0010097	0.0402	307.6	619.4	1	0.0134	0.0134
OG0010098	0.141	194.6	579.4	1	0.047	0.047
OG0010099	0.0298	741.4	1928.6	1	0.0099	0.0099
OG0010100	0.1083	180.5	515.5	1	0.0361	0.0361
OG0010101	0.0372	193.8	637.2	1	0.0124	0.0124
OG0010102	0.4952	91.4	262.6	1	0.1651	0.1651
OG0010103	1.6172	121.9	349.1	1	0.5391	0.5391
OG0010104	0.0349	102.9	425.1	1	0.0116	0.0116
OG0010105	0.0242	147.9	482.1	1	0.0081	0.0081
OG0010106	0.0763	251.2	597.8	1	0.0254	0.0254
OG0010107	0.0478	297.9	854.1	1	0.0159	0.0159
OG0010108	0.0365	614.3	1308.7	1	0.0122	0.0122
OG0010109	0.1279	181.9	523.1	1	0.0426	0.0426
OG0010110	0.0848	452.3	1047.7	1	0.0283	0.0283
OG0010111	0.0052	207.1	383.9	1	0.0017	0.0017
OG0010113	0.0789	131.3	501.7	1	0.0263	0.0263
OG0010114	0.0384	51.4	266.6	1	0.0128	0.0128
OG0010115	0.0276	376.7	961.3	1	0.0092	0.0092
OG0010116	0.0398	364.4	718.6	1	0.0133	0.0133
OG0010117	0.0629	222	606	1	0.021	0.021
OG0010118	0.1202	294.6	872.4	1	0.0401	0.0401
OG0010119	0.0387	572.8	1320.2	1	0.0129	0.0129
OG0010120	0.0662	170.7	396.3	1	0.0221	0.0221
OG0010121	0.0804	701.7	1749.3	1	0.0268	0.0268
OG0010122	0.0465	308.5	567.5	1	0.0155	0.0155
OG0010123	0.0038	399.2	1202.8	1	0.0013	0.0013
OG0010124	0.0342	160.5	373.5	1	0.0114	0.0114
OG0010125	0.0661	88.4	280.6	1	0.022	0.022
OG0010126	0.3204	69.7	230.3	1	0.1068	0.1068
OG0010127	0.0166	226.6	508.4	1	0.0055	0.0055
OG0010128	0.048	226.2	520.8	1	0.016	0.016
OG0010129	0.0176	514.7	1222.3	1	0.0059	0.0059
OG0010130	0.1703	62.4	255.6	1	0.0568	0.0568
OG0010131	0.0403	227.9	534.1	1	0.0134	0.0134
OG0010132	0.0462	452.8	1074.2	1	0.0154	0.0154
OG0010133	0.0453	236	445	1	0.0151	0.0151
OG0010134	0.0384	273.2	683.8	1	0.0128	0.0128
OG0010135	0.0426	366	1212	1	0.0142	0.0142
OG0010136	0	109.7	358.3	1	0	0
OG0010137	0.0768	83.7	318.3	1	0.0256	0.0256
OG0010139	0.0324	267.1	860.9	1	0.0108	0.0108
OG0010140	0.0586	340.6	868.4	1	0.0195	0.0195
OG0010141	0.0926	112.1	319.9	1	0.0309	0.0309
OG0010144	0.0398	443	1327	1	0.0133	0.0133
OG0010145	0.0665	856.5	2191.5	1	0.0222	0.0222
OG0010146	0.0612	278.5	669.5	1	0.0204	0.0204
OG0010147	0.0902	312.2	887.8	1	0.0301	0.0301
OG0010148	0.0246	256	617	1	0.0082	0.0082
OG0010149	0.0264	258.6	779.4	1	0.0088	0.0088
OG0010150	0.0578	186.6	407.4	1	0.0193	0.0193
OG0010151	0.0347	329.9	819.1	1	0.0116	0.0116
OG0010152	0.0529	110	412	1	0.0176	0.0176
OG0010153	0.0342	342.5	1004.5	1	0.0114	0.0114
OG0010154	0.078	201.8	509.2	1	0.026	0.026
OG0010155	0.0184	289.5	703.5	1	0.0061	0.0061
OG0010156	0.0334	292.7	709.3	1	0.0111	0.0111
OG0010157	0.0915	115	260	1	0.0305	0.0305
OG0010158	0.0465	202	647	1	0.0155	0.0155
OG0010159	0.0671	319.1	871.9	1	0.0224	0.0224
OG0010160	0.078	160.4	394.6	1	0.026	0.026
OG0010161	0	153.4	533.6	1	0	0
OG0010162	0.0378	245.5	567.5	1	0.0126	0.0126
OG0010163	0.013	159.9	314.1	1	0.0043	0.0043
OG0010164	0.0603	94.9	367.1	1	0.0201	0.0201
OG0010165	0.0224	210.8	464.2	1	0.0075	0.0075
OG0010166	0.4683	95.1	309.9	1	0.1561	0.1561
OG0010168	0.0441	567.5	1523.5	1	0.0147	0.0147
OG0010169	0.1168	91.3	229.7	1	0.0389	0.0389
OG0010170	0.0487	227.3	657.7	1	0.0162	0.0162
OG0010171	0.6718	60.2	164.8	1	0.2239	0.2239
OG0010172	0.1231	566.6	1419.4	1	0.041	0.041
OG0010173	0.1669	305.8	702.2	1	0.0556	0.0556
OG0010174	0.0902	287.4	642.6	1	0.0301	0.0301
OG0010175	0.0606	552.4	1481.6	1	0.0202	0.0202
OG0010176	0.0291	228.1	722.9	1	0.0097	0.0097
OG0010177	0.0251	102.4	257.6	1	0.0084	0.0084
OG0010178	0.0461	159.4	767.6	1	0.0154	0.0154
OG0010179	0.0427	995.4	2247.6	1	0.0142	0.0142
OG0010180	0.0206	254.1	486.9	1	0.0069	0.0069
OG0010181	0.1051	94.8	205.2	1	0.035	0.035
OG0010182	0.0265	819.1	2078.9	1	0.0088	0.0088
OG0010183	0.0282	279.1	692.9	1	0.0094	0.0094
OG0010184	0.0713	133	431	1	0.0238	0.0238
OG0010185	0.0611	236	532	1	0.0204	0.0204
OG0010186	0.0323	349.6	601.4	1	0.0108	0.0108
OG0010187	0.0349	348.1	875.9	1	0.0116	0.0116
OG0010188	0.0782	388.1	1033.9	1	0.0261	0.0261
OG0010189	0.0293	611.4	1263.6	1	0.0098	0.0098
OG0010190	0.0124	349.8	1126.2	1	0.0041	0.0041
OG0010191	0.0331	291.9	728.1	1	0.011	0.011
OG0010192	0.0174	576.7	1538.3	1	0.0058	0.0058
OG0010193	0.0279	408.5	1232.5	1	0.0093	0.0093
OG0010194	0.041	474.7	1025.3	1	0.0137	0.0137
OG0010195	0.1197	241.6	595.4	1	0.0399	0.0399
OG0010197	0.0767	254.4	633.6	1	0.0256	0.0256
OG0010198	0.0445	261.7	767.3	1	0.0148	0.0148
OG0010199	0.0612	187.5	514.5	1	0.0204	0.0204
OG0010200	0.0356	637	1436	1	0.0119	0.0119
OG0010202	0.0341	306.7	686.3	1	0.0114	0.0114
OG0010203	0.0867	425.3	1116.7	1	0.0289	0.0289
OG0010205	0.1239	101.4	228.6	1	0.0413	0.0413
OG0010206	0.016	116.6	453.4	1	0.0053	0.0053
OG0010207	0.0293	402.3	1055.7	1	0.0098	0.0098
OG0010208	0.2429	174.8	488.2	1	0.081	0.081
OG0010209	0.0102	334	854	1	0.0034	0.0034
OG0010210	0.0191	142.3	340.7	1	0.0064	0.0064
OG0010211	0.0281	213.3	548.7	1	0.0094	0.0094
OG0010212	0.0768	282.2	806.8	1	0.0256	0.0256
OG0010213	0.0657	143.9	555.1	1	0.0219	0.0219
OG0010214	0.0826	340.8	754.2	1	0.0275	0.0275
OG0010215	0.2374	88.7	334.3	1	0.0791	0.0791
OG0010216	0.0278	130	311	1	0.0093	0.0093
OG0010217	0.0251	226.1	505.9	1	0.0084	0.0084
OG0010218	0.0561	104	280	1	0.0187	0.0187
OG0010219	0.0422	102.4	194.6	1	0.0141	0.0141
OG0010220	0.15	124	482	1	0.05	0.05
OG0010221	0.0325	835.5	2737.5	1	0.0108	0.0108
OG0010222	0.0345	210.4	410.6	1	0.0115	0.0115
OG0010223	0.0213	193.4	523.6	1	0.0071	0.0071
OG0010224	0.0951	107.6	447.4	1	0.0317	0.0317
OG0010225	0.0539	181.7	424.3	1	0.018	0.018
OG0010226	0.1028	317.3	762.7	1	0.0343	0.0343
OG0010227	0.0547	385.3	1075.7	1	0.0182	0.0182
OG0010228	0.065	101.3	210.7	1	0.0217	0.0217
OG0010229	0.0342	369.1	695.9	1	0.0114	0.0114
OG0010230	0.0508	105.5	374.5	1	0.0169	0.0169
OG0010231	0.0312	378.8	893.2	1	0.0104	0.0104
OG0010232	0.0942	137.1	354.9	1	0.0314	0.0314
OG0010233	0.0365	454.5	1063.5	1	0.0122	0.0122
OG0010234	0.0273	271.9	733.1	1	0.0091	0.0091
OG0010235	0.0314	361.7	718.3	1	0.0105	0.0105
OG0010236	0.0233	636.9	1598.1	1	0.0078	0.0078
OG0010237	0.0257	415.9	889.1	1	0.0086	0.0086
OG0010238	0.0702	207.2	497.8	1	0.0234	0.0234
OG0010240	0.065	170.7	354.3	1	0.0217	0.0217
OG0010241	0.081	241.6	640.4	1	0.027	0.027
OG0010242	0.0075	785.4	1644.6	1	0.0025	0.0025
OG0010243	0.036	307.8	712.2	1	0.012	0.012
OG0010244	0.0415	294.5	731.5	1	0.0138	0.0138
OG0010246	0.0328	525.9	1157.1	1	0.0109	0.0109
