OrthoGroup	t	S	N	dNdS	dN	dS
OG0009737	0.0265	318.5	950.5	0.5748	0.0075	0.013
OG0009738	0.1081	172.9	475.1	0.2507	0.0201	0.08
OG0009739	0.0442	497.9	1251.1	0.1836	0.0065	0.0354
OG0009740	0.1409	82.1	271.9	0.2367	0.0269	0.1135
OG0009741	0.1542	222.3	761.7	0.3422	0.0358	0.1047
OG0009742	0.0194	119.3	375.7	0.001	0	0.0268
OG0009743	23.913	97.2	295.8	0.0138	0.4271	30.918
OG0009744	0.058	302.9	891.1	0.095	0.0057	0.0595
OG0009745	0.0459	272.4	810.6	0.1459	0.0062	0.0424
OG0009746	0.104	215.2	630.8	0.4743	0.0271	0.057
OG0009747	0.0479	367.5	925.5	0.4073	0.0113	0.0277
OG0009748	0.1094	105.7	206.3	0.9224	0.0355	0.0384
OG0009750	0.0725	89.8	210.2	0.322	0.0148	0.046
OG0009751	0.0221	300.2	839.8	0.048	0.0012	0.0246
OG0009752	0.0645	267.7	665.3	0.4154	0.0153	0.0369
OG0009753	0.0337	414.7	1106.3	0.0497	0.0018	0.0363
OG0009754	0.0662	256.5	799.5	0.0302	0.0025	0.083
OG0009755	0.0256	445.5	1246.5	0.256	0.0048	0.0189
OG0009756	0.0972	282.6	740.4	0.1212	0.0108	0.089
OG0009758	0.1012	150	402	0.5758	0.0281	0.0488
OG0009759	0.0336	306.2	860.8	0.0633	0.0023	0.0362
OG0009760	0.3145	123.5	431.5	0.3649	0.0756	0.2071
OG0009761	0	76.3	346.7	0.001	0	0
OG0009762	0.0322	290.9	999.1	0.0803	0.003	0.0373
OG0009763	0.0717	344	1000	0.353	0.0163	0.0461
OG0009764	0.1034	83.7	342.3	0.2423	0.0214	0.0881
OG0009765	0.1076	97.9	433.1	0.2125	0.0213	0.1002
OG0009766	0.6484	49.3	178.7	0.5408	0.1826	0.3376
OG0009767	0.0279	526.3	1153.7	0.0317	0.0009	0.0278
OG0009768	0.2688	114.1	431.9	0.3486	0.0644	0.1848
OG0009769	0.0506	695.2	1974.8	0.1605	0.0071	0.0445
OG0009770	0.0364	238.1	511.9	0.9654	0.012	0.0124
OG0009771	0.0465	374.8	1146.2	0.0302	0.0017	0.0575
OG0009772	0.0705	127.5	352.5	0.3151	0.0149	0.0473
OG0009774	0.0413	151.3	373.7	0.1567	0.0054	0.0345
OG0009775	0.047	304.5	820.5	0.2466	0.0086	0.0348
OG0009776	0.0302	340.3	1717.7	0.0101	0.0006	0.0578
OG0009777	0.0307	176	547	0.0503	0.0018	0.0363
OG0009778	0.0324	327	843	0.0732	0.0024	0.0325
OG0009779	0.0149	203	406	0.001	0	0.0149
OG0009780	0.04	540.9	1355.1	0.6276	0.0114	0.0182
OG0009781	0.1253	511.3	1411.7	0.1006	0.0124	0.123
OG0009782	0.0275	264.9	878.1	0.001	0	0.0394
OG0009784	0.0602	205.8	736.2	0.1684	0.0096	0.0573
OG0009785	0.0639	333.9	875.1	0.2505	0.0117	0.0465
OG0009786	0.0202	215.7	414.3	0.001	0	0.0196
OG0009787	0.0402	263.6	654.4	0.1336	0.0047	0.0351
OG0009788	0.0265	296.8	783.2	0.001	0	0.0321
OG0009789	0.1771	191.3	651.7	1.0111	0.0592	0.0585
OG0009790	0.0063	171.4	293.6	0.001	0	0.0057
OG0009791	0.0322	436.5	1012.5	0.0653	0.002	0.031
OG0009792	0.0759	270.2	1166.8	0.0288	0.0034	0.1197
OG0009793	0.0256	166.2	451.8	0.001	0	0.0317
OG0009794	0.0408	361.4	1027.6	0.0666	0.0029	0.0439
OG0009795	0.1054	135.9	287.1	0.3411	0.0217	0.0636
OG0009796	0.0322	340.9	799.1	0.4226	0.0076	0.018
OG0009797	0.059	227.9	1641.1	0.061	0.0068	0.112
OG0009798	0.0412	507.8	755.2	3.1351	0.0189	0.006
OG0009799	0.0534	319.8	1111.2	0.0895	0.0054	0.0607
OG0009800	0.0909	100.9	271.1	3.434	0.0375	0.0109
OG0009801	1.3575	69.3	143.7	1.0215	0.4556	0.446
OG0009802	0.0967	187.7	505.3	0.21	0.016	0.076
OG0009803	0.0402	105.8	209.2	0.1615	0.0049	0.0302
OG0009805	0.0279	131.3	552.7	0.001	0	0.0483
OG0009806	0.236	64.1	352.9	0.325	0.0596	0.1835
OG0009807	0.0852	307.6	1081.4	0.4248	0.0218	0.0514
OG0009808	0.0266	212.8	618.2	0.054	0.0016	0.0299
OG0009810	0.233	113.8	405.2	0.4413	0.0608	0.1378
OG0009811	0.0238	158.1	480.9	0.2228	0.0043	0.0191
OG0009812	0.0661	223.5	640.5	0.2025	0.0109	0.0539
OG0009813	0.0229	169.9	523.1	0.0759	0.0019	0.0252
OG0009814	0.0656	401.4	1086.6	0.2466	0.012	0.0486
OG0009815	0.0588	476.7	1110.3	0.4824	0.0148	0.0307
OG0009816	0.136	62.9	315.1	0.2186	0.0284	0.13
OG0009817	0.0427	184.7	469.3	0.001	0.0001	0.0503
OG0009818	0.0364	307.1	820.9	0.2134	0.0061	0.0284
OG0009819	0.8321	88.6	205.4	0.5937	0.2299	0.3873
OG0009820	0.0449	198.1	701.9	0.3148	0.0101	0.0321
OG0009821	0.0627	100.3	307.7	0.1774	0.0098	0.0551
OG0009822	0.0569	159.7	407.3	0.0402	0.0025	0.0611
OG0009823	0.0388	116.6	384.4	0.0554	0.0026	0.047
OG0009824	0.0283	152	523	0.0541	0.0019	0.0353
OG0009825	0.0669	219.2	722.8	0.2789	0.0139	0.0499
OG0009826	0.1077	72	297	0.0195	0.0033	0.1702
OG0009827	0.033	525.5	1226.5	0.481	0.0083	0.0173
OG0009829	0.0585	82.7	259.3	0.001	0.0001	0.0803
OG0009830	0.0179	911.7	2013.3	0.185	0.0025	0.0136
OG0009831	0.0434	279.3	797.7	0.2867	0.0088	0.0307
OG0009832	0.0639	279.2	776.8	0.302	0.0132	0.0438
OG0009833	0.0532	116	238	0.001	0.0001	0.0541
OG0009834	0.0461	408.9	1094.1	0.24	0.0083	0.0344
OG0009835	0.0377	608.2	1704.8	0.113	0.0041	0.0363
OG0009836	0.0357	178.6	505.4	0.0493	0.002	0.04
OG0009837	0.062	255.5	608.5	0.1236	0.0067	0.054
OG0009838	0.0652	1102.4	2860.6	0.341	0.0141	0.0415
OG0009839	0.397	75.9	290.1	0.2672	0.0843	0.3157
OG0009840	0.0979	249.5	800.5	0.9332	0.0321	0.0344
OG0009841	0.1001	472.7	1360.3	0.4697	0.0259	0.055
OG0009842	0.0476	191.9	516.1	0.6321	0.0137	0.0217
OG0009843	0.0498	136.5	421.5	0.0907	0.0048	0.053
OG0009844	0.0252	325.5	802.5	0.001	0	0.029
OG0009845	0.0427	402.6	971.4	0.69	0.0126	0.0182
OG0009846	0.033	403.6	1000.4	0.4492	0.0081	0.0181
OG0009847	0.0507	139.1	472.9	0.2852	0.0108	0.0377
OG0009848	0.0502	218.9	708.1	0.0471	0.0029	0.0615
OG0009849	0.0492	340.7	979.3	0.1644	0.0071	0.0431
OG0009850	0.0578	163.4	547.6	0.4123	0.0145	0.0352
OG0009851	0.0615	267.4	797.6	0.2914	0.0127	0.0436
OG0009852	0.1029	143.4	360.6	0.373	0.0232	0.0622
OG0009854	0.8335	89.7	288.3	0.6778	0.2497	0.3683
OG0009855	0.0891	343	995	0.4641	0.0229	0.0494
OG0009856	0.0283	139.8	439.2	0.001	0	0.0389
OG0009857	0.1549	118.6	454.4	0.4455	0.0411	0.0921
OG0009858	0.0828	291.2	953.8	0.4844	0.0221	0.0456
OG0009859	0.0692	99.8	278.2	0.0465	0.0036	0.0773
OG0009860	0.0243	170.4	459.6	0.241	0.0044	0.0181
OG0009861	0.0062	92.7	381.3	99	0.0025	0
OG0009862	0.0364	162.3	581.7	0.0814	0.0035	0.0431
OG0009863	0.0538	456.4	1355.6	0.0928	0.0052	0.0558
OG0009864	0.0408	389.4	1116.6	0.2271	0.0072	0.0318
OG0009865	0.0449	575.7	2454.3	0.1562	0.0074	0.0473
OG0009866	0.0624	201.1	530.9	0.0266	0.0019	0.0708
OG0009868	0.0356	152.5	444.5	0.4797	0.0093	0.0194
OG0009869	0.0164	95.2	279.8	99	0.0073	0.0001
OG0009870	0.0384	369.8	1331.2	0.1636	0.0061	0.037
OG0009871	0.039	617	1618	0.1001	0.0037	0.0374
OG0009872	0.1017	248.7	708.3	0.281	0.0204	0.0724
OG0009873	0.0264	257.4	873.6	0.0322	0.0011	0.0349
OG0009875	7.1665	86.7	246.3	0.0191	0.1664	8.6974
OG0009876	0.0818	261.6	713.4	0.1331	0.0099	0.0745
OG0009877	0.0523	128.8	516.2	0.2936	0.0118	0.0401
OG0009878	0.0733	256.7	679.3	0.2227	0.0125	0.0561
OG0009879	0.0614	263.1	633.9	0.429	0.0147	0.0343
OG0009880	0.0242	127.7	385.3	0.3137	0.0052	0.0166
OG0009881	0.0884	186.7	632.3	0.3034	0.0193	0.0638
OG0009882	0.0735	253.4	757.6	0.3232	0.0161	0.0497
OG0009883	0.1933	49.4	166.6	0.3843	0.0472	0.1227
OG0009884	0.0331	208	812	1.0364	0.0111	0.0107
OG0009885	0.3303	38.4	222.6	0.251	0.0765	0.3049
OG0009886	0.1256	68.3	357.7	1.4049	0.0439	0.0312
OG0009887	0.09	211	524	0.2886	0.0176	0.0609
OG0009888	0.0841	419.1	1068.9	0.2527	0.0153	0.0605
OG0009889	0.0469	787	1889	0.2872	0.009	0.0315
OG0009890	0.0835	369.6	911.4	0.4296	0.0201	0.0468
OG0009891	0.0597	158	475	0.0293	0.0021	0.0733
OG0009892	0.0327	145.8	616.2	0.1344	0.0049	0.0363
OG0009894	0.1794	173.7	480.3	0.8322	0.0568	0.0682
OG0009897	0.0942	218.4	762.6	0.122	0.0121	0.0989
OG0009898	0.0506	259.4	664.6	0.1899	0.0077	0.0404
OG0009900	0.0398	155.1	315.9	0.0948	0.0032	0.0337
OG0009901	0.1162	105.9	275.1	0.7005	0.0346	0.0494
OG0009902	0.1181	218.7	483.3	0.3073	0.0231	0.0753
OG0009903	0.8283	106.2	292.8	0.6791	0.2453	0.3611
OG0009904	0.0645	333.1	965.9	0.5614	0.0179	0.0319
OG0009905	0.0372	240.4	605.6	0.0941	0.0033	0.0352
OG0009906	0.0286	188.8	351.2	2.2104	0.0118	0.0053
OG0009907	0.0333	237.4	611.6	0.105	0.0033	0.0313
OG0009908	0.0378	261.2	560.8	0.3043	0.0073	0.024
OG0009909	0.0386	157.3	400.7	0.2899	0.0076	0.0263
OG0009910	0.0902	256.7	1102.3	0.0984	0.011	0.1119
OG0009911	0.046	295.7	793.3	0.2104	0.0076	0.0361
OG0009913	0.0727	201.7	542.3	0.144	0.0093	0.0644
OG0009914	0.0433	463.5	1066.5	0.1355	0.0049	0.0363
OG0009915	0.0131	297.2	1127.8	0.001	0	0.0208
OG0009916	0.0847	182.5	477.5	1.0736	0.0288	0.0268
OG0009917	0.0973	646.4	1756.6	0.7809	0.0302	0.0386
OG0009918	0.0313	122.2	372.8	0.2074	0.0054	0.0259
OG0009919	0.186	194.1	630.9	0.297	0.0398	0.1341
OG0009920	0.0153	71.2	381.8	0.001	0	0.0322
OG0009921	0.0682	75.8	254.2	0.2013	0.0119	0.0591
OG0009922	0.0256	296.8	675.2	0.2599	0.0046	0.0176
OG0009923	0.0233	453.1	989.9	0.1723	0.0031	0.018
OG0009924	0.0483	248.3	747.7	0.1495	0.0066	0.0445
OG0009925	0.0779	109.3	298.7	0.1465	0.0101	0.0692
OG0009926	0.0323	462.6	1286.4	0.0688	0.0024	0.0342
OG0009927	0.0597	268.7	724.3	0.314	0.0125	0.0398
OG0009928	0.022	814.4	2296.6	0.1601	0.0031	0.0193
OG0009929	0.0398	400.4	976.6	0.0508	0.0021	0.0406
OG0009930	0.0518	220.1	583.9	0.2117	0.0086	0.0404
OG0009931	0.1034	127.6	262.4	1.5142	0.0388	0.0256
OG0009932	0.0762	113.1	393.9	0.0887	0.0077	0.087
OG0009933	0.0812	95.1	336.9	0.2159	0.015	0.0697
OG0009934	0.0346	124.5	226.5	0.001	0	0.0325
OG0009935	0.0287	368	1024	0.0642	0.002	0.0307
OG0009936	0.0403	294.6	746.4	0.1073	0.004	0.0373
OG0009937	0.0856	292.8	901.2	0.8317	0.0272	0.0327
OG0009938	0.0302	442.5	1138.5	0.0557	0.0018	0.0314
OG0009939	0.0338	548.9	1497.1	0.0766	0.0027	0.0348
OG0009940	0.054	696	2067	0.1931	0.0088	0.0454
OG0009941	0.028	115.2	532.8	0.2219	0.0058	0.0259
OG0009942	0.0251	350.1	813.9	0.0484	0.0012	0.025
OG0009943	0.0272	320.3	756.7	0.0476	0.0013	0.0274
OG0009944	0.0449	261	645	0.1725	0.0063	0.0364
OG0009945	0.0529	204.8	500.2	0.1351	0.0062	0.0456
OG0009946	0.1071	331.8	865.2	0.6481	0.031	0.0479
OG0009947	0.0513	345.5	1328.5	0.6308	0.0153	0.0242
OG0009948	0.0474	74.4	246.6	1.0945	0.0161	0.0147
OG0009949	0.0801	285.4	701.6	0.2521	0.0144	0.057
OG0009950	0.0468	748.1	2116.9	0.2398	0.0085	0.0356
OG0009951	0.1365	117.5	323.5	3.0639	0.0555	0.0181
OG0009952	0.0449	247.9	841.1	0.0685	0.0037	0.0534
OG0009953	0.0238	165.7	458.3	0.0929	0.0022	0.0238
OG0009954	0.0408	182.2	492.8	0.7208	0.0123	0.0171
OG0009955	0.0744	192.9	575.1	0.0909	0.0071	0.0777
OG0009956	0.0429	166	728	0.0195	0.0014	0.0709
OG0009957	0.0525	115.2	364.8	0.0437	0.0028	0.064
OG0009958	0.2502	129.8	470.2	0.2435	0.0499	0.2048
OG0009959	0.0307	401.5	1251.5	0.0202	0.0008	0.0397
OG0009960	0.1368	190.1	508.9	0.3052	0.0282	0.0923
OG0009961	0.0385	208.8	433.2	0.4668	0.0094	0.0201
OG0009962	0.0288	299.8	888.2	0.1844	0.0045	0.0246
OG0009963	0.0594	309.8	974.2	0.079	0.0052	0.0658
OG0009964	0.8668	48.4	206.6	0.309	0.2028	0.6563
OG0009965	0.0395	176.6	543.4	0.0868	0.0037	0.0424
OG0009966	0.0575	596.5	2175.5	0.088	0.0059	0.0674
OG0009967	0.0501	314.8	738.2	0.4621	0.0124	0.0268
OG0009970	0.0917	124.5	397.5	0.2482	0.0177	0.0715
OG0009972	0.0532	403.5	988.5	0.3032	0.0106	0.0351
OG0009974	0.055	80.9	393.1	0.0269	0.0026	0.0949
OG0009975	0.0534	87.2	386.8	0.0305	0.0026	0.0852
OG0009976	0.0368	288.9	758.1	0.001	0	0.0444
OG0009977	0.0068	225.9	674.1	0.3268	0.0015	0.0046
OG0009978	0.0443	443.1	1191.9	0.0534	0.0025	0.0476
OG0009979	0.0177	91.7	577.3	0.0559	0.0018	0.0319
OG0009980	0.0409	452	1165	0.0877	0.0035	0.0397
OG0009981	0.0415	90.9	371.1	0.1124	0.0054	0.0482
OG0009982	0.008	357.6	788.4	99	0.0039	0
OG0009983	0.0481	353.5	1071.5	0.2177	0.0085	0.039
OG0009984	0.0651	270.2	680.8	0.5936	0.0182	0.0306
OG0009985	0.1048	296	754	0.5866	0.0291	0.0497
OG0009986	0.0451	310.1	871.9	0.045	0.0023	0.0508
OG0009987	0.0081	183.9	641.1	0.001	0	0.0121
OG0009988	0.048	91.1	460.9	0.0252	0.0022	0.086
OG0009989	0.0219	877.1	2752.9	0.0561	0.0014	0.0257
OG0009990	0.0709	380.8	1293.2	0.0527	0.0046	0.0882
OG0009991	0.0232	238.6	697.4	0.2433	0.0043	0.0178
OG0009992	0.0355	315.9	707.1	0.451	0.0086	0.0191
OG0009993	0.3749	188.6	387.4	1.375	0.1372	0.0998
OG0009994	0.0434	496.4	1825.6	0.0597	0.0033	0.0555
OG0009995	0.0438	314	1006	0.001	0.0001	0.0611
OG0009996	0.079	168.8	515.2	0.1301	0.0099	0.0764
OG0009997	0.0696	100.6	256.4	1.203	0.0244	0.0203
OG0009998	0.0556	198.7	701.3	0.4301	0.0143	0.0333
OG0009999	0.2094	123.7	407.3	1.1634	0.0721	0.062
OG0010000	0.0293	289.4	895.6	0.0309	0.0011	0.0365
OG0010001	0.0531	61.3	370.7	0.001	0.0001	0.1239
OG0010002	0.0691	165.6	473.4	0.188	0.0109	0.0578
OG0010003	0.0567	153.3	338.7	1.5645	0.0213	0.0136
OG0010004	0.0189	178.7	679.3	0.0585	0.0015	0.0248
OG0010005	0.0259	712.3	1951.7	0.0539	0.0015	0.0281
OG0010006	0.0299	283.9	538.1	0.5248	0.0076	0.0145
OG0010007	0.1349	151.7	481.3	0.2813	0.0279	0.0991
OG0010008	0.0812	157.2	628.8	0.0126	0.0016	0.1289
OG0010009	0.1409	179.2	801.8	0.2339	0.0294	0.1256
OG0010010	0.0996	150.1	350.9	0.5354	0.0263	0.0492
OG0010011	0.0396	459.6	1589.4	0.1467	0.0057	0.039
OG0010012	0.0594	128.5	810.5	0.1391	0.0107	0.0771
OG0010013	0.0633	178	470	0.0303	0.0022	0.0711
OG0010014	0.0456	172.7	508.3	0.3264	0.01	0.0306
OG0010015	0.0307	363.9	1022.1	0.0578	0.0019	0.0335
OG0010016	0.1026	316.8	1099.2	0.2966	0.0223	0.0753
OG0010017	0.0214	516.6	1325.4	0.0313	0.0007	0.0235
OG0010018	0.0366	231.3	533.7	0.0529	0.0019	0.036
OG0010019	0.0326	122.6	363.4	0.2047	0.0055	0.0268
OG0010020	0.0883	591.8	1559.2	0.6771	0.026	0.0384
OG0010021	0	77.7	234.3	0.3945	0	0
OG0010022	4.5692	295.8	811.2	0.0423	0.2162	5.1066
OG0010023	0.0385	517.2	1726.8	0.289	0.0082	0.0283
OG0010024	0.0554	283.4	829.6	0.412	0.0135	0.0329
OG0010025	0.0524	223.1	787.9	0.3754	0.0128	0.0341
OG0010026	0.0454	348.4	1310.6	0.1503	0.0069	0.046
OG0010027	0.0235	339.4	962.6	0.2327	0.0042	0.0181
OG0010028	0.0285	472.8	1156.2	0.1466	0.0035	0.0241
OG0010029	0.0347	774.8	2078.2	0.0241	0.001	0.0401
OG0010030	0.0783	101	604	0.0459	0.0066	0.143
OG0010031	0.0289	122	310	0.001	0	0.0341
OG0010033	0.1888	124.7	424.3	0.4037	0.0471	0.1167
OG0010034	0.027	409.2	1258.8	0.001	0	0.0366
OG0010035	0.0659	207.3	638.7	0.1519	0.0093	0.0611
OG0010036	0.0103	97.8	205.2	0.001	0	0.0107
OG0010037	0.0636	253.4	712.6	0.0183	0.0014	0.0768
OG0010038	0.045	198.4	476.6	0.9333	0.0147	0.0157
OG0010039	0.1446	109.6	220.4	1.378	0.053	0.0385
OG0010040	0.0217	161.3	621.7	0.0539	0.0016	0.0291
OG0010041	0.04	214.3	724.7	0.0573	0.0028	0.0489
OG0010042	0.0366	377.2	1209.8	0.0809	0.0033	0.0408
OG0010043	0.0678	268.3	655.7	0.2595	0.0124	0.0476
OG0010044	2.5615	82.9	214.1	0.5238	0.681	1.3001
OG0010046	0.1093	75	237	0.8074	0.0344	0.0427
OG0010047	0.0638	253.5	736.5	0.1379	0.0082	0.0593
OG0010048	0.047	337.1	784.9	0.1306	0.0052	0.04
OG0010049	0.0133	536.3	1791.7	0.001	0	0.0192
OG0010050	0.0427	367.6	949.4	0.1435	0.0053	0.0372
OG0010051	0.0297	270.4	689.6	0.001	0	0.0351
OG0010052	0.0725	298.9	805.1	0.3743	0.0166	0.0445
OG0010053	0.0573	66.9	374.1	0.1641	0.0108	0.0657
OG0010054	0.0615	116	454	0.001	0.0001	0.1003
OG0010055	0.0272	183.4	626.6	0.1077	0.0032	0.0293
OG0010056	0.0378	148.6	277.4	0.1262	0.0037	0.0293
OG0010057	0.031	317.5	1104.5	0.021	0.0009	0.0432
OG0010058	0.0412	86.7	369.3	0.0452	0.0027	0.0606
OG0010059	0.044	2485.6	6301.4	0.1891	0.0066	0.035
OG0010061	0.0599	91.8	277.2	0.2837	0.0123	0.0432
OG0010062	0.0249	242.6	756.4	0.1831	0.004	0.0218
OG0010063	0.0429	446.2	1311.8	0.1906	0.0069	0.0361
OG0010064	0.0618	211.2	712.8	0.0353	0.0028	0.0805
OG0010065	0.0538	171.2	458.8	0.6304	0.0155	0.0246
OG0010067	0.0691	225.1	803.9	0.2567	0.0141	0.055
OG0010068	0.0433	269.1	840.9	0.0745	0.0036	0.0483
OG0010069	0.0502	141.8	479.2	0.1876	0.0084	0.0448
OG0010070	0.0315	487.8	1642.2	0.0645	0.0024	0.0377
OG0010071	0.1064	79	218	0.3373	0.0233	0.0691
OG0010072	0.0272	769.4	1645.6	0.001	0	0.0284
OG0010073	0.0404	235.7	613.3	0.2056	0.0065	0.0316
OG0010074	0.0485	186.2	521.8	0.281	0.0097	0.0344
OG0010075	0.0472	679	1694	0.2205	0.0078	0.0355
OG0010076	0.037	658.2	1507.8	0.3615	0.008	0.0222
OG0010077	0.0946	149.7	498.3	0.2783	0.0197	0.0708
OG0010078	0.0746	91	320	0.2016	0.0132	0.0657
OG0010079	0.0332	211.7	733.3	0.121	0.0042	0.0349
OG0010080	0.0742	282	666	0.2223	0.0121	0.0545
OG0010081	0.057	183.8	542.2	0.1371	0.0073	0.0535
OG0010082	0.0518	243.1	728.9	0.1408	0.0068	0.0486
OG0010083	0.0381	477.9	1178.1	0.0433	0.0017	0.0397
OG0010084	0.1914	114.8	614.2	0.1966	0.0388	0.1974
OG0010085	0.0204	393.3	1292.7	0.001	0	0.029
OG0010086	0.0403	459.4	1145.6	0.4429	0.0099	0.0223
OG0010087	0.0239	573.8	1655.2	0.0207	0.0006	0.0292
OG0010088	0.0601	169.5	400.5	0.3368	0.0126	0.0375
OG0010089	0.0582	253.9	808.1	0.3005	0.0125	0.0415
OG0010090	0.0647	188.9	483.1	0.4925	0.0167	0.034
OG0010092	0.179	90.2	356.8	0.232	0.0358	0.1541
OG0010093	0.0691	137	430	0.0264	0.0023	0.088
OG0010094	0.0799	110.1	342.9	0.0291	0.0029	0.1005
OG0010095	0.013	188.4	849.6	0.001	0	0.0237
OG0010096	0.0346	310.7	781.3	0.1331	0.004	0.0303
OG0010097	0.0401	308.7	618.3	2.4609	0.0167	0.0068
OG0010098	0.1424	189.2	584.8	0.4565	0.0368	0.0805
OG0010099	0.0317	639.5	2030.5	0.0115	0.0005	0.0425
OG0010100	0.1085	171.5	524.5	0.4452	0.0277	0.0622
OG0010101	0.0385	179.4	651.6	0.064	0.0031	0.0482
OG0010102	0.6065	76.9	277.1	0.0804	0.058	0.7215
OG0010103	50	113	358	0.003	0.2048	68.8412
OG0010104	0.0386	96.6	431.4	0.001	0.0001	0.07
OG0010105	0.0277	132.7	497.3	0.001	0	0.0436
OG0010106	0.0763	246.8	602.2	0.4499	0.0188	0.0417
OG0010107	0.0491	281.6	870.4	0.191	0.008	0.0421
OG0010108	0.0365	596.6	1326.4	0.1977	0.0054	0.0272
OG0010109	0.1279	182.2	522.8	1.0451	0.0431	0.0412
OG0010110	0.0855	441.2	1058.8	0.3468	0.0183	0.0529
OG0010111	0.0052	207.1	383.9	0.001	0	0.0049
OG0010113	0.0788	129.4	503.6	0.587	0.023	0.0391
OG0010114	0.039	51.3	266.7	0.0625	0.0038	0.0607
OG0010115	0.0279	323.7	1014.3	0.0282	0.001	0.0353
OG0010116	0.0395	332.2	750.8	0.001	0	0.0429
OG0010117	0.0632	203.1	624.9	0.1747	0.0098	0.0559
OG0010118	0.1208	289.7	877.3	0.6076	0.0347	0.0571
OG0010119	0.0389	487.1	1405.9	0.0686	0.0029	0.0421
OG0010120	0.0654	168.2	398.8	0.1439	0.0079	0.0548
OG0010121	0.0814	649.7	1801.3	0.3223	0.0174	0.054
OG0010122	0.0467	304.4	571.6	0.4419	0.0108	0.0245
OG0010123	0.0041	329.4	1272.6	0.001	0	0.0066
OG0010124	0.0345	158.4	375.6	0.2069	0.0054	0.026
OG0010125	0.0666	84.4	284.6	0.2879	0.0142	0.0493
OG0010126	0.3203	69.1	230.9	0.8139	0.1014	0.1246
OG0010127	0.0171	216.2	518.8	0.001	0	0.0193
OG0010128	0.0484	204.5	542.5	0.188	0.0074	0.0393
OG0010129	0.0182	485	1252	0.1537	0.0024	0.0156
OG0010130	0.1757	61.1	256.9	0.3642	0.0439	0.1205
OG0010131	0.0402	221.8	540.2	0.0457	0.0019	0.0414
OG0010132	0.0482	423.5	1103.5	0.0536	0.0027	0.0508
OG0010133	0.0454	232.6	448.4	0.3424	0.0091	0.0267
OG0010134	0.0393	232.3	724.7	0.1017	0.0042	0.041
OG0010135	0.0429	317	1261	0.1448	0.0065	0.0452
OG0010136	0	109.9	358.1	0.5	0	0
OG0010137	0.0769	76.2	325.8	0.2316	0.0157	0.068
OG0010139	0.0351	231.1	896.9	0.021	0.0011	0.0528
OG0010140	0.0595	330	879	0.3807	0.0137	0.0361
OG0010141	0.0945	108.1	323.9	0.3561	0.0217	0.0609
OG0010144	0.04	403.3	1366.7	0.1023	0.0045	0.0435
OG0010145	0.0675	827.4	2220.6	0.3118	0.0141	0.0451
OG0010146	0.0634	264.4	683.6	0.1285	0.0073	0.0568
OG0010147	0.0938	277.1	922.9	0.0957	0.0098	0.1027
OG0010148	0.0249	248.6	624.4	0.1541	0.0032	0.021
OG0010149	0.0268	246.8	791.2	0.2372	0.0051	0.0214
OG0010150	0.0576	181.1	412.9	0.3694	0.0126	0.0342
OG0010151	0.0347	307.8	841.2	0.0662	0.0024	0.0366
OG0010152	0.0561	103.7	418.3	0.0284	0.0024	0.0844
OG0010153	0.0351	289.8	1057.2	0.094	0.0038	0.0405
OG0010154	0.0783	188.3	522.7	0.2264	0.0137	0.0605
OG0010155	0.0188	245.5	747.5	0.001	0	0.0252
OG0010156	0.0337	271.5	730.5	0.2081	0.0055	0.0266
OG0010157	0.0915	113.8	261.2	0.5191	0.0238	0.0459
OG0010158	0.0462	177.1	671.9	0.3211	0.0107	0.0333
OG0010159	0.0729	274.2	916.8	0.0474	0.0043	0.0911
OG0010160	0.0782	155.2	399.8	0.382	0.0179	0.047
OG0010161	0	154.9	532.1	0.001	0	0
OG0010162	0.0378	228	585	0.0432	0.0017	0.0404
OG0010163	0.0131	159.9	314.1	0.001	0	0.0129
OG0010164	0.0601	75.4	386.6	0.1576	0.0107	0.0679
OG0010165	0.0225	191.2	483.8	0.0984	0.0021	0.0212
OG0010166	0.4755	91	314	0.4709	0.1266	0.2687
OG0010168	0.0446	559.4	1531.6	0.3996	0.0106	0.0265
OG0010169	0.1156	92	229	1.8113	0.0442	0.0244
OG0010170	0.049	218.8	666.2	0.3205	0.0107	0.0334
OG0010171	0.6771	59.9	165.1	0.646	0.197	0.3049
OG0010172	0.1273	541.7	1444.3	0.2167	0.0214	0.0986
OG0010173	0.1715	303.3	704.7	0.2438	0.0296	0.1213
OG0010174	0.0901	288.3	641.7	1.2623	0.0321	0.0254
OG0010175	0.0647	491.6	1542.4	0.0932	0.0064	0.069
OG0010176	0.0296	208.9	742.1	0.2131	0.0054	0.0255
OG0010177	0.0254	97.9	262.1	0.1818	0.0038	0.021
OG0010178	0.05	155.1	771.9	0.0297	0.0026	0.0868
OG0010179	0.0433	922.1	2320.9	0.0965	0.0039	0.0408
OG0010180	0.0205	254.1	486.9	0.001	0	0.0199
OG0010181	0.1048	93.9	206.1	0.4613	0.0256	0.0555
OG0010182	0.0268	739.7	2158.3	0.1294	0.0033	0.0254
OG0010183	0.0279	256.4	715.6	0.1832	0.0043	0.0234
OG0010184	0.0716	131	433	0.2546	0.0142	0.0558
OG0010185	0.0617	233.8	534.2	0.4734	0.0154	0.0324
OG0010186	0.0334	349.6	601.4	0.001	0	0.0303
OG0010187	0.0361	299.4	924.6	0.1209	0.0043	0.0358
OG0010188	0.0802	368.7	1053.3	0.2071	0.0134	0.0648
