OrthoGroup,dNdS,dS,lnL,lnL.null,LRT,p
OG0008780,0.357,0.0241,-1220.304653,-1221.641357,2.673408,0.131355068
OG0008781,0.2768,0.0093,-2939.519161,-2941.242055,3.445788,0.08927434
OG0008782,0.3037,0.028,-2753.2296,-2757.546715,8.63423,0.006669155
OG0008783,0.1398,0.0294,-502.477856,-504.209514,3.463316,0.088495358
OG0008784,0.6267,0.0197,-1674.465342,-1674.864814,0.798944,0.335337034
OG0008785,0.1333,0.0208,-709.096773,-710.922107,3.650668,0.080581903
OG0008786,0.1664,0.0415,-1975.778317,-1983.588777,15.62092,0.000202736
OG0008787,0.3152,0.1684,-1005.46226,-1010.824102,10.723684,0.002346128
OG0008788,0.084,0.0783,-3140.922247,-3169.022649,56.200804,3.13E-13
OG0008789,0.9469,0.1142,-212.859879,-212.862957,0.006156,0.498463366
OG0008791,0.0486,0.0566,-710.482448,-717.121464,13.278032,0.000654157
OG0008792,0.092,0.0577,-1736.017564,-1747.176759,22.31839,7.12E-06
OG0008794,0.1846,0.0374,-2697.912176,-2706.645742,17.467132,8.05E-05
OG0008795,0.1136,0.0914,-572.119928,-577.676719,11.113582,0.001930573
OG0008796,0.0817,0.0811,-1413.559236,-1428.648849,30.179226,1.40E-07
OG0008797,0.3669,0,-505.402299,-505.402309,2.00E-05,0.499995
OG0008798,0.5526,0.0184,-808.84325,-809.110524,0.534548,0.382731653
OG0008799,0.5222,0.6268,-729.109838,-731.270821,4.321966,0.057605906
OG0008800,0.2448,0.0833,-1862.055342,-1869.645107,15.17953,0.0002528
OG0008801,0.001,0.0112,-1149.620547,-1152.918932,6.59677,0.018471391
OG0008802,0.0884,0.0504,-780.959377,-785.169524,8.420294,0.007422093
OG0008803,0.197,0.0335,-1184.869499,-1188.243895,6.748792,0.017119396
OG0008804,0.471,0.0514,-1134.163915,-1135.557659,2.787488,0.124072255
OG0008805,0.5587,0.0325,-1477.656961,-1478.231035,1.148148,0.281613087
OG0008806,0.261,0.005,-2656.990508,-2657.796457,1.611898,0.223331921
OG0008807,0.8791,0.0361,-1397.37908,-1397.423412,0.088664,0.478318151
OG0008808,0.7427,0.0355,-1722.277279,-1722.543676,0.532794,0.383067456
OG0008810,0.1337,0.1765,-1015.010773,-1029.498756,28.975966,2.55E-07
OG0008811,0.001,0.0368,-846.695826,-853.853336,14.31502,0.000389496
OG0008812,0.001,0.0439,-1568.825247,-1584.962291,32.274088,4.91E-08
OG0008813,0.001,0.0156,-541.287208,-543.460986,4.347556,0.056873534
OG0008814,0.0525,0.0328,-1017.33075,-1022.621355,10.58121,0.002519355
OG0008815,0.6283,0.0253,-736.454835,-736.651127,0.392584,0.410886121
OG0008816,0.2232,0.0115,-2110.099815,-2111.818502,3.437374,0.089650708
OG0008817,0.3223,0.0224,-9528.147139,-9539.728002,23.161726,4.67E-06
OG0008818,1.1574,0.0368,-637.458141,-637.489687,0.063092,0.484473192
OG0008819,0.001,0.0465,-662.05684,-669.141457,14.169234,0.000418948
OG0008820,0.3696,0.0675,-1498.366595,-1502.040546,7.347902,0.012688006
OG0008821,0.151,0.0478,-1132.891409,-1138.32887,10.874922,0.002175258
OG0008822,0.2918,0.0311,-9793.545151,-9809.764378,32.438454,4.52E-08
OG0008823,0.2638,0.0178,-1304.638772,-1306.285762,3.29398,0.096314425
OG0008824,0.001,0.06,-727.849166,-738.238308,20.778284,1.54E-05
OG0008825,0.2,0.0133,-1495.853363,-1497.632725,3.558724,0.084372886
OG0008826,0.1711,0.0412,-3357.632244,-3370.123513,24.982538,1.88E-06
OG0008827,2.0518,0.0609,-768.945099,-770.378806,2.867414,0.119211723
OG0008828,0.0289,0.0628,-1184.657715,-1198.777034,28.238638,3.69E-07
OG0008829,0.3921,0.0338,-2569.177422,-2572.43733,6.519816,0.019195965
OG0008830,0.001,0.0314,-1801.500253,-1814.879829,26.759152,7.73E-07
OG0008831,0.087,0.0691,-1889.01137,-1904.908797,31.794854,6.23E-08
OG0008832,0.088,0.0362,-1880.412818,-1889.550506,18.275376,5.38E-05
OG0008833,0.001,0.0267,-549.26933,-553.117095,7.69553,0.010663675
OG0008834,0.2155,0.0423,-1577.106443,-1581.434281,8.655676,0.006598023
OG0008835,0.2163,0.0193,-493.053413,-493.875375,1.643924,0.219784187
OG0008836,0.2405,0.0615,-956.480806,-960.252786,7.54396,0.011503233
OG0008837,1.0724,0.012,-915.819478,-915.823022,0.007088,0.498231136
OG0008838,0.0851,0.0479,-864.956935,-869.444445,8.97502,0.005624309
OG0008839,0.001,0.0093,-410.023011,-411.045251,2.04448,0.179894056
OG0008840,0.1929,0.0606,-683.351173,-686.804211,6.906076,0.01582467
OG0008841,0.726,0.0426,-865.020724,-865.195452,0.349456,0.419842692
OG0008842,0.1367,0.0271,-3241.884468,-3251.85804,19.947144,2.33E-05
OG0008843,0.3107,0.0312,-3160.112688,-3164.887694,9.550012,0.004219017
OG0008844,0.1384,0.0278,-984.57734,-987.65748,6.16028,0.022976411
OG0008845,0.1518,0.013,-1034.648965,-1036.130092,2.962254,0.113690643
OG0008846,0.3294,0.0347,-1480.017494,-1482.608554,5.18212,0.03747028
OG0008847,0.1173,0.0471,-2223.13126,-2232.995497,19.728474,2.60E-05
OG0008848,0.2524,0.0311,-845.902655,-847.420177,3.035044,0.109627264
OG0008849,0.001,0.1022,-1345.67698,-1372.612518,53.871076,1.00E-12
OG0008850,0.5774,0.043,-1042.606176,-1043.247504,1.282656,0.263296322
OG0008851,0.5471,0.0606,-3090.935782,-3093.206533,4.541502,0.051617311
OG0008852,0.3337,0.0703,-3080.968526,-3089.957106,17.97716,6.24E-05
OG0008854,0.7318,0.0149,-860.00662,-860.068533,0.123826,0.46998233
OG0008855,0.801,0.1289,-536.719194,-536.86308,0.287772,0.432993232
OG0008856,0.3292,0.0079,-671.508256,-671.800352,0.584192,0.373348425
OG0008857,0.3032,0.027,-3994.050294,-3998.979609,9.85863,0.003615728
OG0008858,0.4413,0.0955,-1023.872758,-1026.120805,4.496094,0.052802635
OG0008859,0.0451,0.0256,-1787.341768,-1795.563452,16.443368,0.000134381
OG0008860,0.1488,0.0443,-2168.992947,-2177.912517,17.83914,6.69E-05
OG0008861,0.0808,0.0502,-1391.380342,-1400.462483,18.164282,5.68E-05
OG0008862,0.1348,0.0267,-1666.868855,-1672.128186,10.518662,0.002599391
OG0008863,0.1263,0.0279,-5169.053132,-5186.08067,34.055076,2.01E-08
OG0008864,0.286,0.0309,-419.627776,-420.318763,1.381974,0.250540629
OG0008865,0.1607,0.0394,-2753.117491,-2763.131048,20.027114,2.24E-05
OG0008866,0.4153,0.0326,-1055.599994,-1056.832383,2.464778,0.145797562
OG0008867,0.001,0.0188,-1076.467109,-1081.383373,9.832528,0.003663226
OG0008869,0.001,0.0231,-684.279645,-687.468093,6.376896,0.02061791
OG0008870,0.7388,0.0582,-720.242285,-720.351368,0.218166,0.448327996
OG0008872,0.2046,0.0499,-2987.65052,-2998.450095,21.59915,1.02E-05
OG0008873,0.1282,0.0302,-3050.614014,-3061.081749,20.93547,1.42E-05
OG0008874,0.0558,0.041,-863.93041,-869.731995,11.60317,0.00151138
OG0008875,0.0671,0.0498,-2223.662724,-2239.402666,31.479884,7.30E-08
OG0008876,0.4548,0.0138,-2821.23584,-2822.413198,2.354716,0.154045821
OG0008877,0.001,0.0108,-741.527637,-743.684985,4.314696,0.057815685
OG0008878,0.0412,0.0214,-2175.36268,-2183.658159,16.590958,0.000124821
OG0008879,0.001,0.006,-1350.74535,-1352.886521,4.282342,0.058758575
OG0008880,0.527,0.0362,-726.681975,-727.149616,0.935282,0.313239195
OG0008881,0.1161,0.0563,-4402.754792,-4429.097596,52.685608,1.81E-12
OG0008882,0.2528,0.0132,-520.857939,-521.235587,0.755296,0.342735872
OG0008883,1.7176,0.0408,-1699.649529,-1700.670856,2.042654,0.180058374
OG0008884,0.073,0.0721,-1945.2622,-1964.889352,39.254304,1.50E-09
OG0008885,0.2217,0.0614,-2163.170327,-2171.020458,15.700262,0.00019485
OG0008886,0.4589,0.0359,-973.15482,-974.091694,1.873748,0.195925424
OG0008887,0.7213,0.0825,-1780.999812,-1781.668647,1.33767,0.256152533
OG0008888,0.0843,0.0357,-527.999905,-530.036087,4.072364,0.065263055
OG0008889,0.252,0.0066,-1016.099791,-1016.510515,0.821448,0.331584971
OG0008890,0.4847,0.0204,-4623.222388,-4625.480528,4.51628,0.052272379
OG0008891,0.1711,0.049,-2569.253239,-2581.208676,23.910874,3.21E-06
OG0008892,0.4552,0.0368,-1895.80157,-1897.923672,4.244204,0.059889794
OG0008893,0.2927,0.0283,-5927.349931,-5936.846482,18.993102,3.76E-05
OG0008894,0.2262,0.0485,-885.325107,-887.742469,4.834724,0.044578251
OG0008895,0.2582,0.0274,-5863.063055,-5873.65188,21.17765,1.26E-05
OG0008896,0.0383,0.0193,-2465.531673,-2473.663493,16.26364,0.000147016
OG0008897,0.1659,0.0243,-762.816846,-764.228022,2.822352,0.12192817
OG0008898,0.8229,0.0902,-533.983569,-534.047022,0.126906,0.469259114
OG0008899,0.0558,0.0896,-1119.50175,-1131.769435,24.53537,2.35E-06
OG0008900,0.001,0.0181,-1721.530628,-1729.727334,16.393412,0.00013778
OG0008901,0.2781,0.0585,-2022.649496,-2028.632649,11.966306,0.001260433
OG0008902,0.8449,0.031,-1555.626955,-1555.700724,0.147538,0.464443121
OG0008903,0.0809,0.0422,-2929.535507,-2947.559239,36.047464,7.44E-09
OG0008904,0.5724,0.2367,-1675.935265,-1678.862196,5.853862,0.026780583
OG0008905,0.2765,0.0396,-860.757558,-862.670652,3.826188,0.073811467
OG0008906,0.0611,0.0287,-1942.421467,-1949.745083,14.647232,0.000329886
OG0008907,0.1732,0.0425,-2129.700934,-2136.941256,14.480644,0.00035854
OG0008908,0.001,0.0279,-1238.604017,-1246.606973,16.005912,0.000167236
OG0008909,0.6673,0.3656,-638.950528,-639.796037,1.691018,0.214669385
OG0008910,0.0201,0.08,-1337.828962,-1358.989479,42.321034,3.23E-10
OG0008911,0.05,0.0376,-1027.995878,-1034.46284,12.933924,0.00077697
OG0008912,0.001,0.0252,-729.439313,-734.474719,10.070812,0.003251779
OG0008913,0.0252,0.0468,-1454.497248,-1466.993196,24.991896,1.87E-06
OG0008914,0.1808,0.0169,-1157.27926,-1158.912053,3.265586,0.097691553
OG0008915,0.001,0.0267,-790.590424,-796.018087,10.855326,0.002196676
OG0008916,0.5668,0.0314,-431.124164,-431.240652,0.232976,0.445020389
OG0008917,0.1861,0.0551,-1557.320612,-1564.52337,14.405516,0.000372265
OG0008918,0.001,0.0094,-1783.476922,-1787.504011,8.054178,0.008913073
OG0008919,0.001,0.081,-600.087661,-609.501003,18.826684,4.08E-05
OG0008920,0.1724,0.0221,-1646.910619,-1650.79752,7.773802,0.010254402
OG0008921,0.001,0.0304,-1236.410396,-1245.541572,18.262352,5.41E-05
OG0008922,0.4465,0.0244,-1503.923756,-1505.010962,2.174412,0.168578598
OG0008923,0.1066,0.0496,-2320.011742,-2334.242305,28.461126,3.30E-07
OG0008924,0.1504,0.0592,-1438.133249,-1446.361394,16.45629,0.000133516
OG0008925,0.2644,0.0479,-1425.700268,-1429.762758,8.12498,0.008603061
OG0008927,0.4142,0.0503,-2236.104764,-2239.220367,6.231206,0.022175877
OG0008928,0.0553,0.0345,-1000.559323,-1005.984629,10.850612,0.002201859
OG0008930,0.097,0.0313,-655.854965,-658.554481,5.399032,0.033619024
OG0008931,0.001,0.0059,-704.036681,-705.148887,2.224412,0.164416378
OG0008932,0.001,0.0429,-1640.73102,-1656.679707,31.897374,5.92E-08
OG0008933,0.001,0.058,-872.176128,-884.139458,23.92666,3.19E-06
OG0008934,0.0778,0.1567,-1451.069488,-1476.467643,50.79631,4.66E-12
OG0008935,0.0845,0.0249,-934.514459,-938.20148,7.374042,0.012523252
OG0008936,0.0784,0.073,-980.622643,-989.404436,17.563586,7.68E-05
OG0008937,0.2086,0.0534,-1056.191505,-1060.248911,8.114812,0.008646911
OG0008938,0.001,0.0477,-1501.780008,-1517.265226,30.970436,9.42E-08
OG0008939,0.1778,0.1771,-821.675174,-830.811792,18.273236,5.38E-05
OG0008940,0.8692,0.2694,-696.391826,-696.483397,0.183142,0.456248263
OG0008941,0.2671,0.0465,-1016.041276,-1018.569724,5.056896,0.039891374
OG0008942,0.2151,0.0299,-856.349071,-858.07499,3.451838,0.089004693
OG0008943,0.2691,0.0456,-464.761923,-465.956503,2.38916,0.151415558
OG0008944,0.0949,0.0197,-2003.859636,-2009.036963,10.354654,0.002821535
OG0008945,0.001,0.0257,-1926.401092,-1937.26771,21.733236,9.54E-06
OG0008946,0.0683,0.0331,-848.456576,-852.509384,8.105616,0.008686761
OG0008947,0.0369,0.0571,-766.120363,-772.717904,13.195082,0.000681859
OG0008948,0.2184,0.0449,-3334.625205,-3344.961819,20.673228,1.62E-05
OG0008949,0.244,0.0945,-477.313933,-479.758937,4.890008,0.043362894
OG0008950,0.3762,0.09,-838.615022,-840.906969,4.583894,0.050534744
OG0008951,0.1571,0.0482,-1251.168392,-1256.407553,10.478322,0.002652353
OG0008952,0.4839,0.0472,-1700.768425,-1702.485879,3.434908,0.089761316
OG0008953,0.1819,0.0418,-2833.502534,-2844.959228,22.913388,5.29E-06
OG0008954,0.001,0.0173,-1401.703195,-1407.77756,12.14873,0.001150553
OG0008955,0.0839,0.0571,-1743.539495,-1757.583174,28.087358,3.98E-07
OG0008956,0.3458,0.0699,-544.186343,-545.878158,3.38363,0.092092462
OG0008958,0.1451,0.0653,-1739.036468,-1748.863896,19.654856,2.70E-05
OG0008959,0.2872,0.0398,-1156.32824,-1158.654903,4.653326,0.048810483
OG0008960,0.1422,0.0378,-3210.697473,-3222.708064,24.021182,3.04E-06
OG0008961,0.001,0.0366,-1238.943119,-1248.94601,20.005782,2.26E-05
OG0008962,0.1128,0.0442,-5409.051482,-5433.388074,48.673184,1.35E-11
OG0008963,0.001,0.0385,-708.104085,-714.454654,12.701138,0.000872877
OG0008964,0.1007,0.021,-1722.747728,-1727.049028,8.6026,0.006775466
OG0008966,0.001,0.0187,-2220.53364,-2230.687086,20.306892,1.95E-05
OG0008967,0.0371,0.0591,-820.11935,-828.164415,16.09013,0.00016034
OG0008968,0.3507,0.15,-809.238955,-813.452029,8.426148,0.0074004
OG0008969,0.1221,0.0744,-1035.07944,-1042.888997,15.619114,0.000202919
OG0008970,0.5225,0.0371,-1459.66677,-1460.588669,1.843798,0.198881486
OG0008971,0.0886,0.1327,-2004.769941,-2034.4495,59.359118,6.45E-14
OG0008972,0.2152,0.04,-739.80503,-742.297696,4.985332,0.041344611
OG0008973,0.3274,0.0475,-3800.81185,-3808.532599,15.441498,0.000221764
OG0008974,0.8246,0.0221,-860.770563,-860.808088,0.07505,0.481585169
OG0008975,0.7087,0.0655,-748.571645,-748.852833,0.562376,0.377443202
OG0008976,0.1654,0.1051,-675.912482,-679.818156,7.811348,0.010063692
OG0008977,0.0733,0.0187,-2936.088518,-2943.790196,15.403356,0.000226034
OG0008978,0.0969,0.0302,-1355.151774,-1360.771227,11.238906,0.001813312
OG0008980,0.3234,0.0322,-1122.214391,-1123.85125,3.273718,0.097295146
OG0008981,0.3446,0.0817,-1943.130423,-1948.2878,10.314754,0.00287839
OG0008982,0.001,0.0364,-1145.349306,-1155.880674,21.062736,1.33E-05
OG0008983,0.2356,0.0296,-608.691319,-610.155916,2.929194,0.115585567
OG0008985,0.108,0.0349,-1414.154118,-1419.757537,11.206838,0.001842621
OG0008986,0.0725,0.0786,-3540.054337,-3573.731299,67.353924,1.18E-15
OG0008987,0.0448,0.0299,-2734.280664,-2747.313254,26.06518,1.09E-06
OG0008988,0.2353,0.0504,-1372.01773,-1376.856513,9.677566,0.003958341
OG0008989,0.4833,0.8585,-655.092599,-658.014091,5.842984,0.026926639
OG0008990,99,0,-487.995229,-488.477773,0.965088,0.308605604
OG0008991,0.2455,0.0165,-524.224306,-524.927691,1.40677,0.247453602
OG0008992,0.6304,0.0825,-748.948639,-749.437848,0.978418,0.306555587
OG0008993,0.8073,0.0527,-606.939835,-606.987914,0.096158,0.476529246
OG0008994,0.3911,0.0507,-1124.735651,-1126.605349,3.739396,0.077085107
OG0008995,0.0452,0.0215,-2106.244118,-2114.721384,16.954532,0.000104073
OG0008996,0.5042,0.0471,-2746.585343,-2748.880168,4.58965,0.050389514
OG0008997,0.0328,0.1197,-860.433214,-873.355296,25.844164,1.22E-06
OG0008998,0.3069,0.0123,-2454.846621,-2456.371826,3.05041,0.108788225
OG0008999,0.2543,0.0414,-1393.089761,-1396.405413,6.631304,0.018155183
OG0009000,0.0413,0.037,-1074.659739,-1080.055227,10.790976,0.002268503
OG0009001,0.0626,0.0521,-563.046325,-567.596615,9.10058,0.00528207
OG0009002,0.3331,0.0267,-1432.096057,-1433.822856,3.453598,0.088926403
OG0009003,0.3378,0.0348,-2073.759647,-2077.00914,6.498986,0.019396936
OG0009004,1.5733,0.1095,-1005.452464,-1006.471789,2.03865,0.180419212
OG0009006,0.0972,0.0651,-860.078464,-865.927904,11.69888,0.001440756
OG0009007,0.3728,0.0658,-1028.479525,-1030.983216,5.007382,0.040891291
OG0009009,0.1258,0.0306,-1120.064226,-1124.410941,8.69343,0.006474641
OG0009010,0.4692,0.0317,-884.413989,-885.212178,1.596378,0.225071718
OG0009011,0.0924,0.0817,-1301.474706,-1314.163702,25.377992,1.54E-06
OG0009013,0.1023,0.0732,-679.723977,-684.940157,10.43236,0.002714012
OG0009014,0.0594,0.0985,-1218.597981,-1233.064203,28.932444,2.61E-07
OG0009016,0.2868,0.0549,-2465.469462,-2469.757665,8.576406,0.006864788
OG0009017,0.1611,0.0577,-886.975477,-891.860736,9.770518,0.003778583
OG0009018,0.0292,0.0921,-2677.712732,-2714.878557,74.33165,3.61E-17
OG0009019,0.2412,0.1214,-1697.828606,-1709.60419,23.551168,3.85E-06
OG0009020,0.0549,0.0757,-1955.774459,-1977.744012,43.939106,1.44E-10
OG0009021,0.0954,0.0308,-1411.395922,-1417.539743,12.287642,0.001073353
OG0009022,0.3832,0.0346,-3959.452554,-3964.554505,10.203902,0.003042432
OG0009023,0.199,0.0202,-1576.843046,-1579.802592,5.919092,0.025921224
OG0009024,0.1341,0.0469,-1836.423958,-1845.243128,17.63834,7.39E-05
OG0009025,0.5855,0.0145,-1249.990704,-1250.290164,0.59892,0.370609185
OG0009026,0.9669,0.0364,-494.010201,-494.011372,0.002342,0.499414843
OG0009027,0.0846,0.032,-696.352624,-699.433561,6.161874,0.022958106
OG0009028,0.1819,0.0295,-1800.595887,-1805.235634,9.279494,0.004830071
OG0009029,0.772,0.0381,-794.00363,-794.106767,0.206274,0.451001695
OG0009030,0.4218,0.0743,-801.020443,-802.702727,3.364568,0.092974392
OG0009031,0.0675,0.0137,-2020.013707,-2024.237994,8.448574,0.007317883
OG0009032,0.029,0.0566,-1195.382096,-1208.032308,25.300424,1.60E-06
OG0009033,0.1734,0.016,-776.669089,-778.042858,2.747538,0.126575516
OG0009034,0.056,0.0383,-1742.641359,-1752.606599,19.93048,2.35E-05
OG0009035,0.001,0.0187,-429.47265,-431.540275,4.13525,0.063242915
OG0009036,0.3403,0.0089,-620.723691,-620.986391,0.5254,0.384486277
OG0009037,0.1083,0.0113,-1363.289839,-1364.882339,3.185,0.101708217
OG0009038,0.0615,0.0337,-949.691984,-954.862477,10.340986,0.002840884
OG0009039,0.1753,0.0201,-540.270408,-541.354055,2.167294,0.169179638
OG0009040,0.3205,0.0252,-1612.644087,-1614.902791,4.517408,0.052242905
OG0009041,0.2192,0.0682,-828.289293,-831.18795,5.797314,0.027548583
OG0009042,0.0951,0.0415,-2491.78738,-2505.746718,27.918676,4.33E-07
OG0009043,0.4228,0.0846,-1401.067741,-1404.080614,6.025746,0.024575134
OG0009044,0.273,0.0202,-973.096828,-974.241766,2.289876,0.159121824
OG0009045,0.4165,0.073,-3142.449368,-3148.066591,11.234446,0.00181736
OG0009046,0.2986,0.0261,-3094.144391,-3098.679711,9.07064,0.005361738
OG0009047,1.2144,0.0183,-701.669825,-701.698681,0.057712,0.485778179
OG0009048,0.1919,0.0388,-496.674087,-498.200202,3.05223,0.108689272
OG0009049,0.001,0.0326,-1266.703447,-1276.592999,19.779104,2.54E-05
OG0009050,0.744,0.1536,-1165.949587,-1166.450224,1.001274,0.303072211
OG0009051,0.387,0.0514,-1075.029908,-1076.750506,3.441196,0.089479549
OG0009052,0.0645,0.0496,-1274.956788,-1284.705745,19.497914,2.92E-05
OG0009053,0.1123,0.0518,-1330.330292,-1337.993441,15.326298,0.000234913
OG0009054,0.16,0.0582,-1198.113247,-1204.078747,11.931,0.001282881
OG0009055,0.3357,0.0266,-1227.017019,-1228.431611,2.829184,0.121512374
OG0009056,0.5218,0.0788,-731.625776,-732.556774,1.861996,0.197080071
OG0009057,0.3702,0.0628,-1504.226122,-1507.629747,6.80725,0.016626255
OG0009058,0.0596,0.0832,-680.307553,-686.74965,12.884194,0.000796531
OG0009059,0.0796,0.0371,-1407.659275,-1415.527698,15.736846,0.000191319
OG0009060,0.0341,0.027,-1879.910943,-1887.89863,15.975374,0.000169809
OG0009061,0.2445,0.0698,-885.757828,-889.829389,8.143122,0.008525376
OG0009062,0.0351,0.0436,-1240.561943,-1249.442611,17.761336,6.95E-05
OG0009063,0.0886,0.0485,-3011.749426,-3032.451007,41.403162,5.11E-10
OG0009064,0.1106,0.0322,-2479.194268,-2488.563172,18.737808,4.27E-05
OG0009065,0.001,0.0296,-745.180494,-750.17404,9.987092,0.003390787
OG0009066,0.1499,0.048,-2816.596976,-2829.705716,26.21748,1.01E-06
OG0009067,0.2106,0.0488,-978.19908,-981.966894,7.535628,0.011551255
OG0009068,0.4641,0.0987,-2039.953188,-2044.438577,8.970778,0.005636251
OG0009069,0.001,0.0513,-936.835657,-946.729471,19.787628,2.52E-05
OG0009070,0.1025,0.0436,-1272.933764,-1279.475833,13.084138,0.000720751
OG0009071,0.0622,0.0341,-1008.679449,-1014.688662,12.018426,0.00122801
OG0009072,0.2226,0.0633,-909.756382,-913.402247,7.29173,0.013049412
OG0009074,0.1881,0.0372,-942.489691,-945.397885,5.816388,0.027287101
OG0009075,0.001,0.0207,-2443.36927,-2455.098263,23.457986,4.03E-06
OG0009076,0.001,0.0541,-1159.603094,-1174.638268,30.070348,1.48E-07
OG0009077,0.028,0.041,-1872.968682,-1888.330206,30.723048,1.07E-07
OG0009078,0.4622,0.0071,-1251.96208,-1252.244006,0.563852,0.377164751
OG0009079,0.3677,0.0759,-943.617236,-946.389305,5.544138,0.031266246
OG0009080,0.001,0.002,-1945.356561,-1946.421571,2.13002,0.172362204
OG0009081,99,0,-415.870428,-416.069415,0.397974,0.409780274
OG0009082,0.027,0.0457,-1699.854348,-1714.932665,30.156634,1.41E-07
OG0009083,0.5417,0.0249,-1655.082164,-1655.843134,1.52194,0.233606505
OG0009084,0.1114,0.0373,-1490.857223,-1497.971823,14.2292,0.000406573
OG0009085,0.3682,0.1246,-1045.671537,-1049.237633,7.132192,0.014132994
OG0009086,0.3287,0.0207,-2055.711511,-2057.84885,4.274678,0.05898417
OG0009087,0.1289,0.0357,-884.942654,-888.654741,7.424174,0.012213246
OG0009088,0.1288,0.0556,-2807.70517,-2824.787925,34.16551,1.91E-08
OG0009089,0.0562,0.0254,-8094.736409,-8127.263754,65.05469,3.74E-15
OG0009090,0.4396,0.1304,-1429.529626,-1433.493522,7.927792,0.009494494
OG0009091,0.2371,0.0408,-855.454398,-857.570638,4.23248,0.060241898
