Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0005087	CRCR_TRINITY_DN40196_c0_g1::TRINITY_DN40196_c0_g1_i1::g.46791::m.46791, CRCR_TRINITY_DN40196_c0_g1::TRINITY_DN40196_c0_g1_i2::g.46794::m.46794	CRFI_TRINITYb_DN28719_c1_g1::TRINITYb_DN28719_c1_g1_i1::g.27236::m.27236
OG0005088	CRCR_TRINITY_DN40205_c1_g3::TRINITY_DN40205_c1_g3_i2::g.35462::m.35462, CRCR_TRINITY_DN40205_c1_g3::TRINITY_DN40205_c1_g3_i3::g.35468::m.35468	CRFI_TRINITYb_DN27294_c0_g2::TRINITYb_DN27294_c0_g2_i1::g.30835::m.30835
OG0005089	CRCR_TRINITY_DN40209_c0_g1::TRINITY_DN40209_c0_g1_i1::g.35699::m.35699	CRFI_TRINITYb_DN21461_c0_g1::TRINITYb_DN21461_c0_g1_i1::g.8527::m.8527, CRFI_TRINITYb_DN21461_c0_g1::TRINITYb_DN21461_c0_g1_i2::g.8528::m.8528
OG0005090	CRCR_TRINITY_DN40221_c0_g1::TRINITY_DN40221_c0_g1_i1::g.35501::m.35501	CRFI_TRINITYb_DN28325_c0_g1::TRINITYb_DN28325_c0_g1_i1::g.11386::m.11386, CRFI_TRINITYb_DN28325_c0_g1::TRINITYb_DN28325_c0_g1_i2::g.11388::m.11388
OG0005091	CRCR_TRINITY_DN40223_c2_g1::TRINITY_DN40223_c2_g1_i1::g.35494::m.35494, CRCR_TRINITY_DN45031_c1_g14::TRINITY_DN45031_c1_g14_i3::g.42242::m.42242, CRCR_TRINITY_DN45031_c1_g9::TRINITY_DN45031_c1_g9_i1::g.42241::m.42241	
OG0005092	CRCR_TRINITY_DN40241_c0_g1::TRINITY_DN40241_c0_g1_i1::g.35670::m.35670, CRCR_TRINITY_DN40241_c0_g1::TRINITY_DN40241_c0_g1_i2::g.35671::m.35671	CRFI_TRINITYb_DN5031_c0_g1::TRINITYb_DN5031_c0_g1_i1::g.48677::m.48677
OG0005093	CRCR_TRINITY_DN40250_c1_g1::TRINITY_DN40250_c1_g1_i2::g.35582::m.35582	CRFI_TRINITYb_DN26923_c0_g1::TRINITYb_DN26923_c0_g1_i1::g.21299::m.21299, CRFI_TRINITYb_DN26923_c0_g1::TRINITYb_DN26923_c0_g1_i2::g.21302::m.21302
OG0005094	CRCR_TRINITY_DN40255_c1_g1::TRINITY_DN40255_c1_g1_i3::g.35714::m.35714, CRCR_TRINITY_DN40255_c1_g1::TRINITY_DN40255_c1_g1_i4::g.35716::m.35716	CRFI_TRINITYb_DN25217_c0_g1::TRINITYb_DN25217_c0_g1_i1::g.17618::m.17618
OG0005095	CRCR_TRINITY_DN40256_c0_g1::TRINITY_DN40256_c0_g1_i1::g.35474::m.35474, CRCR_TRINITY_DN40256_c0_g1::TRINITY_DN40256_c0_g1_i2::g.35475::m.35475, CRCR_TRINITY_DN40256_c0_g1::TRINITY_DN40256_c0_g1_i4::g.35477::m.35477	
OG0005096	CRCR_TRINITY_DN40267_c0_g2::TRINITY_DN40267_c0_g2_i1::g.35490::m.35490, CRCR_TRINITY_DN83296_c0_g1::TRINITY_DN83296_c0_g1_i1::g.29532::m.29532	CRFI_TRINITYb_DN18638_c0_g1::TRINITYb_DN18638_c0_g1_i2::g.40476::m.40476
OG0005097	CRCR_TRINITY_DN40268_c0_g1::TRINITY_DN40268_c0_g1_i1::g.35638::m.35638, CRCR_TRINITY_DN40268_c0_g1::TRINITY_DN40268_c0_g1_i2::g.35640::m.35640	CRFI_TRINITYb_DN25306_c0_g1::TRINITYb_DN25306_c0_g1_i1::g.16196::m.16196
OG0005098	CRCR_TRINITY_DN40276_c0_g2::TRINITY_DN40276_c0_g2_i3::g.35470::m.35470	CRFI_TRINITYb_DN23479_c0_g1::TRINITYb_DN23479_c0_g1_i1::g.26458::m.26458, CRFI_TRINITYb_DN23479_c0_g1::TRINITYb_DN23479_c0_g1_i2::g.26460::m.26460
OG0005099	CRCR_TRINITY_DN40291_c2_g2::TRINITY_DN40291_c2_g2_i1::g.35668::m.35668, CRCR_TRINITY_DN40291_c2_g2::TRINITY_DN40291_c2_g2_i2::g.35669::m.35669	CRFI_TRINITYb_DN28805_c0_g2::TRINITYb_DN28805_c0_g2_i2::g.28865::m.28865
OG0005100	CRCR_TRINITY_DN40309_c0_g2::TRINITY_DN40309_c0_g2_i2::g.39450::m.39450	CRFI_TRINITYb_DN29025_c2_g1::TRINITYb_DN29025_c2_g1_i1::g.12534::m.12534, CRFI_TRINITYb_DN29025_c2_g1::TRINITYb_DN29025_c2_g1_i4::g.12537::m.12537
OG0005101	CRCR_TRINITY_DN40317_c0_g1::TRINITY_DN40317_c0_g1_i1::g.39198::m.39198, CRCR_TRINITY_DN40317_c0_g1::TRINITY_DN40317_c0_g1_i2::g.39199::m.39199	CRFI_TRINITYb_DN28997_c0_g1::TRINITYb_DN28997_c0_g1_i1::g.33933::m.33933
OG0005102	CRCR_TRINITY_DN40328_c0_g1::TRINITY_DN40328_c0_g1_i1::g.39196::m.39196, CRCR_TRINITY_DN40328_c0_g1::TRINITY_DN40328_c0_g1_i2::g.39197::m.39197	CRFI_TRINITYb_DN22175_c0_g1::TRINITYb_DN22175_c0_g1_i1::g.18821::m.18821
OG0005103	CRCR_TRINITY_DN40329_c0_g1::TRINITY_DN40329_c0_g1_i1::g.39231::m.39231, CRCR_TRINITY_DN40329_c0_g1::TRINITY_DN40329_c0_g1_i2::g.39235::m.39235	CRFI_TRINITYb_DN26130_c0_g1::TRINITYb_DN26130_c0_g1_i1::g.29547::m.29547
OG0005104	CRCR_TRINITY_DN40333_c0_g1::TRINITY_DN40333_c0_g1_i1::g.39247::m.39247, CRCR_TRINITY_DN72733_c0_g1::TRINITY_DN72733_c0_g1_i1::g.45508::m.45508	CRFI_TRINITYb_DN26877_c0_g1::TRINITYb_DN26877_c0_g1_i1::g.36981::m.36981
OG0005105	CRCR_TRINITY_DN40335_c0_g1::TRINITY_DN40335_c0_g1_i1::g.39269::m.39269	CRFI_TRINITYb_DN31228_c0_g1::TRINITYb_DN31228_c0_g1_i2::g.8986::m.8986, CRFI_TRINITYb_DN31228_c0_g1::TRINITYb_DN31228_c0_g1_i3::g.8990::m.8990
OG0005106	CRCR_TRINITY_DN40337_c1_g1::TRINITY_DN40337_c1_g1_i1::g.39297::m.39297, CRCR_TRINITY_DN40337_c1_g1::TRINITY_DN40337_c1_g1_i4::g.39299::m.39299	CRFI_TRINITYb_DN26421_c0_g2::TRINITYb_DN26421_c0_g2_i1::g.48419::m.48419
OG0005107	CRCR_TRINITY_DN40342_c0_g1::TRINITY_DN40342_c0_g1_i2::g.39305::m.39305, CRCR_TRINITY_DN40342_c0_g1::TRINITY_DN40342_c0_g1_i4::g.39306::m.39306	CRFI_TRINITYb_DN21407_c0_g1::TRINITYb_DN21407_c0_g1_i1::g.8449::m.8449
OG0005108	CRCR_TRINITY_DN40343_c1_g1::TRINITY_DN40343_c1_g1_i1::g.39338::m.39338, CRCR_TRINITY_DN40343_c1_g1::TRINITY_DN40343_c1_g1_i2::g.39339::m.39339	CRFI_TRINITYb_DN22758_c0_g1::TRINITYb_DN22758_c0_g1_i1::g.5790::m.5790
OG0005109	CRCR_TRINITY_DN40351_c1_g2::TRINITY_DN40351_c1_g2_i2::g.39210::m.39210	CRFI_TRINITYb_DN21353_c0_g1::TRINITYb_DN21353_c0_g1_i1::g.15758::m.15758, CRFI_TRINITYb_DN21353_c0_g1::TRINITYb_DN21353_c0_g1_i2::g.15760::m.15760
OG0005110	CRCR_TRINITY_DN40352_c5_g3::TRINITY_DN40352_c5_g3_i1::g.39258::m.39258	CRFI_TRINITYb_DN29076_c0_g1::TRINITYb_DN29076_c0_g1_i1::g.12294::m.12294, CRFI_TRINITYb_DN29076_c0_g1::TRINITYb_DN29076_c0_g1_i2::g.12296::m.12296
OG0005111	CRCR_TRINITY_DN40354_c0_g2::TRINITY_DN40354_c0_g2_i1::g.39375::m.39375, CRCR_TRINITY_DN40354_c0_g2::TRINITY_DN40354_c0_g2_i2::g.39379::m.39379, CRCR_TRINITY_DN40354_c0_g2::TRINITY_DN40354_c0_g2_i3::g.39381::m.39381	
OG0005112	CRCR_TRINITY_DN40355_c0_g1::TRINITY_DN40355_c0_g1_i1::g.39246::m.39246	CRFI_TRINITYb_DN31017_c0_g1::TRINITYb_DN31017_c0_g1_i4::g.13235::m.13235, CRFI_TRINITYb_DN31017_c0_g1::TRINITYb_DN31017_c0_g1_i6::g.13236::m.13236
OG0005113	CRCR_TRINITY_DN40358_c0_g1::TRINITY_DN40358_c0_g1_i1::g.39191::m.39191, CRCR_TRINITY_DN40358_c0_g1::TRINITY_DN40358_c0_g1_i2::g.39192::m.39192	CRFI_TRINITYb_DN25081_c0_g1::TRINITYb_DN25081_c0_g1_i1::g.2175::m.2175
OG0005114	CRCR_TRINITY_DN40365_c0_g1::TRINITY_DN40365_c0_g1_i1::g.39426::m.39426, CRCR_TRINITY_DN40365_c0_g1::TRINITY_DN40365_c0_g1_i3::g.39430::m.39430	CRFI_TRINITYb_DN27778_c0_g1::TRINITYb_DN27778_c0_g1_i1::g.46609::m.46609
OG0005115	CRCR_TRINITY_DN40376_c0_g2::TRINITY_DN40376_c0_g2_i1::g.39243::m.39243, CRCR_TRINITY_DN40376_c0_g2::TRINITY_DN40376_c0_g2_i4::g.39244::m.39244	CRFI_TRINITYb_DN27649_c0_g1::TRINITYb_DN27649_c0_g1_i1::g.6010::m.6010
OG0005116	CRCR_TRINITY_DN40383_c0_g1::TRINITY_DN40383_c0_g1_i1::g.39394::m.39394, CRCR_TRINITY_DN40383_c0_g1::TRINITY_DN40383_c0_g1_i2::g.39395::m.39395	CRFI_TRINITYb_DN29644_c0_g3::TRINITYb_DN29644_c0_g3_i1::g.45108::m.45108
OG0005117	CRCR_TRINITY_DN40384_c0_g4::TRINITY_DN40384_c0_g4_i1::g.39221::m.39221, CRCR_TRINITY_DN40384_c0_g4::TRINITY_DN40384_c0_g4_i2::g.39224::m.39224	CRFI_TRINITYb_DN22118_c0_g1::TRINITYb_DN22118_c0_g1_i1::g.18874::m.18874
OG0005118	CRCR_TRINITY_DN40397_c0_g1::TRINITY_DN40397_c0_g1_i1::g.39324::m.39324, CRCR_TRINITY_DN40397_c0_g1::TRINITY_DN40397_c0_g1_i3::g.39325::m.39325	CRFI_TRINITYb_DN25933_c0_g1::TRINITYb_DN25933_c0_g1_i1::g.32129::m.32129
OG0005119	CRCR_TRINITY_DN40401_c0_g1::TRINITY_DN40401_c0_g1_i1::g.39396::m.39396, CRCR_TRINITY_DN40401_c0_g1::TRINITY_DN40401_c0_g1_i2::g.39398::m.39398	CRFI_TRINITYb_DN30317_c0_g1::TRINITYb_DN30317_c0_g1_i1::g.30715::m.30715
OG0005120	CRCR_TRINITY_DN40402_c0_g1::TRINITY_DN40402_c0_g1_i2::g.24827::m.24827, CRCR_TRINITY_DN40402_c0_g1::TRINITY_DN40402_c0_g1_i3::g.24829::m.24829	CRFI_TRINITYb_DN29429_c0_g2::TRINITYb_DN29429_c0_g2_i2::g.42853::m.42853
OG0005121	CRCR_TRINITY_DN40407_c0_g1::TRINITY_DN40407_c0_g1_i1::g.24856::m.24856	CRFI_TRINITYb_DN26067_c0_g1::TRINITYb_DN26067_c0_g1_i1::g.7296::m.7296, CRFI_TRINITYb_DN26067_c0_g1::TRINITYb_DN26067_c0_g1_i2::g.7297::m.7297
OG0005122	CRCR_TRINITY_DN40409_c0_g1::TRINITY_DN40409_c0_g1_i1::g.24728::m.24728, CRCR_TRINITY_DN40409_c0_g1::TRINITY_DN40409_c0_g1_i2::g.24731::m.24731	CRFI_TRINITYb_DN29679_c0_g1::TRINITYb_DN29679_c0_g1_i2::g.45337::m.45337
OG0005123	CRCR_TRINITY_DN40410_c0_g1::TRINITY_DN40410_c0_g1_i1::g.24640::m.24640	CRFI_TRINITYb_DN23651_c0_g4::TRINITYb_DN23651_c0_g4_i1::g.26981::m.26981, CRFI_TRINITYb_DN23651_c0_g4::TRINITYb_DN23651_c0_g4_i2::g.26982::m.26982
OG0005124	CRCR_TRINITY_DN40412_c0_g1::TRINITY_DN40412_c0_g1_i1::g.24879::m.24879, CRCR_TRINITY_DN40412_c0_g1::TRINITY_DN40412_c0_g1_i2::g.24880::m.24880	CRFI_TRINITYb_DN19742_c0_g1::TRINITYb_DN19742_c0_g1_i1::g.6766::m.6766
OG0005125	CRCR_TRINITY_DN40414_c0_g1::TRINITY_DN40414_c0_g1_i1::g.24697::m.24697, CRCR_TRINITY_DN40414_c0_g1::TRINITY_DN40414_c0_g1_i2::g.24700::m.24700	CRFI_TRINITYb_DN23923_c0_g1::TRINITYb_DN23923_c0_g1_i1::g.18777::m.18777
OG0005126	CRCR_TRINITY_DN40421_c0_g2::TRINITY_DN40421_c0_g2_i1::g.24679::m.24679	CRFI_TRINITYb_DN25918_c0_g1::TRINITYb_DN25918_c0_g1_i1::g.32225::m.32225, CRFI_TRINITYb_DN25918_c0_g1::TRINITYb_DN25918_c0_g1_i2::g.32228::m.32228
OG0005127	CRCR_TRINITY_DN40426_c2_g14::TRINITY_DN40426_c2_g14_i1::g.24722::m.24722, CRCR_TRINITY_DN40426_c2_g14::TRINITY_DN40426_c2_g14_i2::g.24724::m.24724	CRFI_TRINITYb_DN23747_c0_g1::TRINITYb_DN23747_c0_g1_i1::g.11043::m.11043
OG0005128	CRCR_TRINITY_DN40432_c0_g1::TRINITY_DN40432_c0_g1_i1::g.24720::m.24720	CRFI_TRINITYb_DN17837_c0_g1::TRINITYb_DN17837_c0_g1_i1::g.10222::m.10222, CRFI_TRINITYb_DN23090_c0_g1::TRINITYb_DN23090_c0_g1_i1::g.37920::m.37920
OG0005129	CRCR_TRINITY_DN40443_c0_g1::TRINITY_DN40443_c0_g1_i1::g.24850::m.24850	CRFI_TRINITYb_DN27220_c0_g2::TRINITYb_DN27220_c0_g2_i1::g.30914::m.30914, CRFI_TRINITYb_DN27220_c0_g2::TRINITYb_DN27220_c0_g2_i2::g.30915::m.30915
OG0005130	CRCR_TRINITY_DN40443_c0_g3::TRINITY_DN40443_c0_g3_i1::g.24851::m.24851	CRFI_TRINITYb_DN27220_c0_g2::TRINITYb_DN27220_c0_g2_i1::g.30912::m.30912, CRFI_TRINITYb_DN27220_c0_g2::TRINITYb_DN27220_c0_g2_i2::g.30916::m.30916
OG0005131	CRCR_TRINITY_DN40451_c0_g1::TRINITY_DN40451_c0_g1_i1::g.24659::m.24659	CRFI_TRINITYb_DN29784_c0_g1::TRINITYb_DN29784_c0_g1_i1::g.33323::m.33323, CRFI_TRINITYb_DN29784_c0_g1::TRINITYb_DN29784_c0_g1_i2::g.33329::m.33329
OG0005132	CRCR_TRINITY_DN40452_c0_g1::TRINITY_DN40452_c0_g1_i1::g.24866::m.24866, CRCR_TRINITY_DN40452_c0_g1::TRINITY_DN40452_c0_g1_i2::g.24867::m.24867	CRFI_TRINITYb_DN30147_c0_g1::TRINITYb_DN30147_c0_g1_i1::g.12774::m.12774
OG0005133	CRCR_TRINITY_DN40453_c0_g1::TRINITY_DN40453_c0_g1_i1::g.24888::m.24888	CRFI_TRINITYb_DN23975_c0_g2::TRINITYb_DN23975_c0_g2_i1::g.18774::m.18774, CRFI_TRINITYb_DN23975_c0_g2::TRINITYb_DN23975_c0_g2_i2::g.18775::m.18775
OG0005134	CRCR_TRINITY_DN40471_c0_g1::TRINITY_DN40471_c0_g1_i1::g.24798::m.24798	CRFI_TRINITYb_DN23196_c0_g2::TRINITYb_DN23196_c0_g2_i4::g.26603::m.26603, CRFI_TRINITYb_DN31191_c4_g1::TRINITYb_DN31191_c4_g1_i1::g.29953::m.29953
OG0005135	CRCR_TRINITY_DN40482_c0_g1::TRINITY_DN40482_c0_g1_i1::g.24778::m.24778	CRFI_TRINITYb_DN32549_c0_g3::TRINITYb_DN32549_c0_g3_i1::g.8124::m.8124, CRFI_TRINITYb_DN32549_c0_g3::TRINITYb_DN32549_c0_g3_i2::g.8125::m.8125
OG0005136	CRCR_TRINITY_DN40483_c0_g1::TRINITY_DN40483_c0_g1_i1::g.24890::m.24890, CRCR_TRINITY_DN40483_c0_g1::TRINITY_DN40483_c0_g1_i2::g.24892::m.24892	CRFI_TRINITYb_DN29072_c1_g1::TRINITYb_DN29072_c1_g1_i1::g.12523::m.12523
OG0005137	CRCR_TRINITY_DN40484_c0_g3::TRINITY_DN40484_c0_g3_i2::g.24835::m.24835	CRFI_TRINITYb_DN31209_c0_g1::TRINITYb_DN31209_c0_g1_i1::g.9120::m.9120, CRFI_TRINITYb_DN31209_c0_g1::TRINITYb_DN31209_c0_g1_i3::g.9125::m.9125
OG0005138	CRCR_TRINITY_DN40488_c1_g1::TRINITY_DN40488_c1_g1_i1::g.24772::m.24772, CRCR_TRINITY_DN40488_c1_g1::TRINITY_DN40488_c1_g1_i2::g.24773::m.24773	CRFI_TRINITYb_DN28208_c0_g1::TRINITYb_DN28208_c0_g1_i1::g.2607::m.2607
OG0005139	CRCR_TRINITY_DN40489_c0_g1::TRINITY_DN40489_c0_g1_i2::g.24894::m.24894	CRFI_TRINITYb_DN31487_c1_g1::TRINITYb_DN31487_c1_g1_i1::g.31361::m.31361, CRFI_TRINITYb_DN31487_c1_g1::TRINITYb_DN31487_c1_g1_i2::g.31364::m.31364
OG0005140	CRCR_TRINITY_DN40499_c0_g1::TRINITY_DN40499_c0_g1_i1::g.24692::m.24692	CRFI_TRINITYb_DN21952_c0_g1::TRINITYb_DN21952_c0_g1_i1::g.19945::m.19945, CRFI_TRINITYb_DN21952_c0_g1::TRINITYb_DN21952_c0_g1_i2::g.19947::m.19947
OG0005141	CRCR_TRINITY_DN40502_c0_g1::TRINITY_DN40502_c0_g1_i1::g.17136::m.17136	CRFI_TRINITYb_DN27355_c0_g1::TRINITYb_DN27355_c0_g1_i1::g.6569::m.6569, CRFI_TRINITYb_DN27355_c0_g1::TRINITYb_DN27355_c0_g1_i3::g.6573::m.6573
OG0005142	CRCR_TRINITY_DN40502_c0_g1::TRINITY_DN40502_c0_g1_i2::g.17138::m.17138, CRCR_TRINITY_DN40502_c0_g1::TRINITY_DN40502_c0_g1_i3::g.17140::m.17140	CRFI_TRINITYb_DN27355_c0_g1::TRINITYb_DN27355_c0_g1_i2::g.6571::m.6571
OG0005143	CRCR_TRINITY_DN40505_c0_g1::TRINITY_DN40505_c0_g1_i1::g.17148::m.17148, CRCR_TRINITY_DN40505_c0_g1::TRINITY_DN40505_c0_g1_i3::g.17151::m.17151	CRFI_TRINITYb_DN26702_c0_g1::TRINITYb_DN26702_c0_g1_i1::g.41708::m.41708
OG0005144	CRCR_TRINITY_DN40508_c0_g1::TRINITY_DN40508_c0_g1_i1::g.17392::m.17392, CRCR_TRINITY_DN40508_c0_g1::TRINITY_DN40508_c0_g1_i2::g.17395::m.17395	CRFI_TRINITYb_DN24709_c0_g1::TRINITYb_DN24709_c0_g1_i1::g.26135::m.26135
OG0005145	CRCR_TRINITY_DN40519_c0_g1::TRINITY_DN40519_c0_g1_i1::g.17302::m.17302, CRCR_TRINITY_DN40519_c0_g1::TRINITY_DN40519_c0_g1_i2::g.17305::m.17305	CRFI_TRINITYb_DN21584_c0_g1::TRINITYb_DN21584_c0_g1_i1::g.15668::m.15668
OG0005146	CRCR_TRINITY_DN40522_c0_g5::TRINITY_DN40522_c0_g5_i2::g.17092::m.17092	CRFI_TRINITYb_DN23616_c0_g1::TRINITYb_DN23616_c0_g1_i1::g.27057::m.27057, CRFI_TRINITYb_DN23616_c0_g1::TRINITYb_DN23616_c0_g1_i2::g.27059::m.27059
OG0005147	CRCR_TRINITY_DN40523_c0_g1::TRINITY_DN40523_c0_g1_i3::g.17300::m.17300	CRFI_TRINITYb_DN23886_c0_g1::TRINITYb_DN23886_c0_g1_i1::g.40270::m.40270, CRFI_TRINITYb_DN23886_c0_g1::TRINITYb_DN23886_c0_g1_i2::g.40272::m.40272
OG0005148	CRCR_TRINITY_DN40523_c0_g1::TRINITY_DN40523_c0_g1_i3::g.17299::m.17299	CRFI_TRINITYb_DN23886_c0_g1::TRINITYb_DN23886_c0_g1_i1::g.40269::m.40269, CRFI_TRINITYb_DN23886_c0_g1::TRINITYb_DN23886_c0_g1_i2::g.40271::m.40271
OG0005149	CRCR_TRINITY_DN40533_c2_g2::TRINITY_DN40533_c2_g2_i1::g.17082::m.17082, CRCR_TRINITY_DN40533_c2_g2::TRINITY_DN40533_c2_g2_i2::g.17083::m.17083	CRFI_TRINITYb_DN17332_c0_g1::TRINITYb_DN17332_c0_g1_i2::g.47988::m.47988
OG0005150	CRCR_TRINITY_DN40536_c1_g2::TRINITY_DN40536_c1_g2_i2::g.17357::m.17357, CRCR_TRINITY_DN40536_c1_g3::TRINITY_DN40536_c1_g3_i1::g.17358::m.17358	CRFI_TRINITYb_DN34225_c0_g1::TRINITYb_DN34225_c0_g1_i1::g.21805::m.21805
OG0005151	CRCR_TRINITY_DN40538_c0_g1::TRINITY_DN40538_c0_g1_i1::g.17147::m.17147	CRFI_TRINITYb_DN29181_c0_g3::TRINITYb_DN29181_c0_g3_i1::g.49::m.49, CRFI_TRINITYb_DN29181_c0_g3::TRINITYb_DN29181_c0_g3_i2::g.50::m.50
OG0005152	CRCR_TRINITY_DN40546_c0_g1::TRINITY_DN40546_c0_g1_i1::g.17289::m.17289, CRCR_TRINITY_DN40546_c0_g1::TRINITY_DN40546_c0_g1_i2::g.17291::m.17291, CRCR_TRINITY_DN40546_c0_g1::TRINITY_DN40546_c0_g1_i3::g.17293::m.17293	
OG0005153	CRCR_TRINITY_DN40547_c0_g1::TRINITY_DN40547_c0_g1_i1::g.17119::m.17119	CRFI_TRINITYb_DN21106_c0_g1::TRINITYb_DN21106_c0_g1_i1::g.10137::m.10137, CRFI_TRINITYb_DN23967_c0_g1::TRINITYb_DN23967_c0_g1_i1::g.18773::m.18773
OG0005154	CRCR_TRINITY_DN40550_c0_g1::TRINITY_DN40550_c0_g1_i2::g.17129::m.17129	CRFI_TRINITYb_DN31055_c0_g1::TRINITYb_DN31055_c0_g1_i1::g.13572::m.13572, CRFI_TRINITYb_DN31055_c0_g1::TRINITYb_DN31055_c0_g1_i2::g.13576::m.13576
OG0005155	CRCR_TRINITY_DN40551_c0_g1::TRINITY_DN40551_c0_g1_i1::g.17350::m.17350, CRCR_TRINITY_DN40551_c0_g1::TRINITY_DN40551_c0_g1_i2::g.17351::m.17351	CRFI_TRINITYb_DN32382_c3_g2::TRINITYb_DN32382_c3_g2_i2::g.22161::m.22161
OG0005156	CRCR_TRINITY_DN40559_c1_g1::TRINITY_DN40559_c1_g1_i2::g.17096::m.17096	CRFI_TRINITYb_DN26078_c0_g2::TRINITYb_DN26078_c0_g2_i1::g.7288::m.7288, CRFI_TRINITYb_DN26078_c0_g2::TRINITYb_DN26078_c0_g2_i2::g.7291::m.7291
OG0005157	CRCR_TRINITY_DN40559_c1_g2::TRINITY_DN40559_c1_g2_i1::g.17098::m.17098	CRFI_TRINITYb_DN26078_c0_g2::TRINITYb_DN26078_c0_g2_i4::g.7294::m.7294, CRFI_TRINITYb_DN26078_c0_g2::TRINITYb_DN26078_c0_g2_i5::g.7295::m.7295
OG0005158	CRCR_TRINITY_DN40568_c0_g1::TRINITY_DN40568_c0_g1_i1::g.17226::m.17226	CRFI_TRINITYb_DN28386_c0_g1::TRINITYb_DN28386_c0_g1_i1::g.11354::m.11354, CRFI_TRINITYb_DN28386_c0_g1::TRINITYb_DN28386_c0_g1_i2::g.11359::m.11359
OG0005159	CRCR_TRINITY_DN40573_c0_g1::TRINITY_DN40573_c0_g1_i2::g.17107::m.17107, CRCR_TRINITY_DN40573_c0_g1::TRINITY_DN40573_c0_g1_i3::g.17110::m.17110, CRCR_TRINITY_DN40573_c0_g1::TRINITY_DN40573_c0_g1_i4::g.17112::m.17112	
OG0005160	CRCR_TRINITY_DN40574_c0_g1::TRINITY_DN40574_c0_g1_i1::g.17160::m.17160	CRFI_TRINITYb_DN28032_c0_g1::TRINITYb_DN28032_c0_g1_i1::g.20329::m.20329, CRFI_TRINITYb_DN28032_c0_g1::TRINITYb_DN28032_c0_g1_i2::g.20331::m.20331
OG0005161	CRCR_TRINITY_DN40579_c1_g4::TRINITY_DN40579_c1_g4_i3::g.17102::m.17102, CRCR_TRINITY_DN40579_c1_g4::TRINITY_DN40579_c1_g4_i4::g.17103::m.17103	CRFI_TRINITYb_DN15498_c0_g1::TRINITYb_DN15498_c0_g1_i1::g.25762::m.25762
OG0005162	CRCR_TRINITY_DN40579_c2_g1::TRINITY_DN40579_c2_g1_i1::g.17104::m.17104, CRCR_TRINITY_DN40579_c2_g1::TRINITY_DN40579_c2_g1_i2::g.17106::m.17106	CRFI_TRINITYb_DN32951_c1_g2::TRINITYb_DN32951_c1_g2_i1::g.34785::m.34785
OG0005163	CRCR_TRINITY_DN40584_c0_g1::TRINITY_DN40584_c0_g1_i1::g.17332::m.17332, CRCR_TRINITY_DN40584_c0_g1::TRINITY_DN40584_c0_g1_i2::g.17337::m.17337	CRFI_TRINITYb_DN23242_c0_g1::TRINITYb_DN23242_c0_g1_i1::g.1058::m.1058
OG0005164	CRCR_TRINITY_DN40585_c1_g6::TRINITY_DN40585_c1_g6_i3::g.17192::m.17192, CRCR_TRINITY_DN40585_c1_g6::TRINITY_DN40585_c1_g6_i5::g.17196::m.17196, CRCR_TRINITY_DN40585_c1_g6::TRINITY_DN40585_c1_g6_i6::g.17198::m.17198	
OG0005165	CRCR_TRINITY_DN40587_c0_g3::TRINITY_DN40587_c0_g3_i1::g.17386::m.17386, CRCR_TRINITY_DN40587_c0_g3::TRINITY_DN40587_c0_g3_i2::g.17388::m.17388	CRFI_TRINITYb_DN733_c0_g1::TRINITYb_DN733_c0_g1_i1::g.45685::m.45685
OG0005166	CRCR_TRINITY_DN40591_c0_g1::TRINITY_DN40591_c0_g1_i6::g.17156::m.17156	CRFI_TRINITYb_DN29785_c0_g2::TRINITYb_DN29785_c0_g2_i1::g.33530::m.33530, CRFI_TRINITYb_DN29785_c0_g2::TRINITYb_DN29785_c0_g2_i4::g.33535::m.33535
OG0005167	CRCR_TRINITY_DN40595_c0_g3::TRINITY_DN40595_c0_g3_i1::g.17120::m.17120, CRCR_TRINITY_DN40595_c0_g3::TRINITY_DN40595_c0_g3_i2::g.17122::m.17122	CRFI_TRINITYb_DN26781_c0_g1::TRINITYb_DN26781_c0_g1_i1::g.41604::m.41604
OG0005168	CRCR_TRINITY_DN40601_c0_g2::TRINITY_DN40601_c0_g2_i1::g.17266::m.17266, CRCR_TRINITY_DN40601_c0_g2::TRINITY_DN40601_c0_g2_i2::g.17269::m.17269	CRFI_TRINITYb_DN30778_c0_g1::TRINITYb_DN30778_c0_g1_i1::g.43511::m.43511
OG0005169	CRCR_TRINITY_DN40614_c0_g1::TRINITY_DN40614_c0_g1_i1::g.1702::m.1702, CRCR_TRINITY_DN40614_c0_g1::TRINITY_DN40614_c0_g1_i2::g.1703::m.1703	CRFI_TRINITYb_DN17829_c0_g1::TRINITYb_DN17829_c0_g1_i1::g.10271::m.10271
OG0005170	CRCR_TRINITY_DN40625_c3_g1::TRINITY_DN40625_c3_g1_i1::g.1670::m.1670	CRFI_TRINITYb_DN31580_c0_g2::TRINITYb_DN31580_c0_g2_i1::g.10510::m.10510, CRFI_TRINITYb_DN31580_c0_g2::TRINITYb_DN31580_c0_g2_i2::g.10512::m.10512
